original_text,pornografi,sara,radikalisme,pencemaran_nama_baik,non_toxic
aku ku remas tetekmu ya van remas aja aku ah kau punya tetek seriuslah van iya baru operasi,1,0,0,0,0
Merugikan lah mikirlah contohnya dia buat tarian megang maaf payudaranya itu Bayangkan aja kalau anak anda ngeliat itu bagaimana Dia kan ngakunya artis harusnya bisa jaga sikap terus papua dihina gitu apa kita sebagai orang Indonesia gak marah,1,0,0,0,0
emang lu pernah beli Beli aja nggak ngatain fitnes jatuhnya alhamdulillah doa gua pindah ke lu pala di helmin otak ditaro di dengkul hahaha,0,0,0,1,0
ya iyalah kita sempurna Kita Laki Laki BENERAN Perempuan perempuan BENERAN Gak tau kalau itu sama kayak mas fatah sama ya,0,0,0,0,1
Kalo bisa secepatnya ya pak Ayo kita jihad Yang masih jadi followernya si bakal gua tandai dan gua anggap MUSUh,0,0,0,1,0
Aamiin cuma makin banyak yang melencengkan agama sejak rejim ini berkuasa Kuasa Allah Melebihi Segalanya,0,0,0,0,1
Akan berbicara terkait kasus BLBI,0,0,0,0,1
maka didirikan banyak badan ekstra konstitusional seperti Front Nasional yang digunakan oleh PKI sebagai wadah kegiatan politik,0,0,0,0,1
Pengin gubernur baru,0,0,0,0,1
Sambutan tertutup dengan kekehan masih singgah di bilah bibir Ocha dan berhenti saat sampai di toko kue yang ia maksud tadi Setelah membayar ia pun langsung bergegas menuju rumah untuk menyiapkan segala sesuatunya Untuk Milly Dan menunggu si kunyuk Eds sampai di rumah,0,0,0,1,0
seperti doe lo kaum yahudi bermigrasi ke palestine bang apakah mirip di mari kalo iya kita musti sabar nunggu Ganti Presiden,0,0,1,0,0
anjir tertipu lagi,0,0,0,1,0
Dunia Perfilman Kembali Berduka Aktor Kawakan Deddy Sutomo Meninggal Dunia Wa a Ekonomi,0,0,0,0,1
Tai sih fadli zon,0,0,0,1,0
gangguan pendengaran atau ketulian menyebabkan kesulitan merespon cepat pembicaraan makanya sering disangka dingin banget ke cewek disangka vampir padahal mah budek kaga dengar setengah tuli,0,0,0,1,0
Siapapun kamu yang menabrak istriku pagi ini sekitar jam di sekitar traffic light Sentul Jogja pagi ini sudah kumaafkan Doakan bahu kanan istriku yang patah segera sembuh,0,0,0,0,1
ada yang kirim foto bugil padahal kerudungan ke orang yang katanya keturunan nabi,1,0,0,0,0
work ngontrak sendiri emang pr di awal mesti beli barang tapi percayalah enak pol ga ada drama ibu kosan rese balik kerja damai tentram kontrakanku lantai juta dekat mrt tj btw di foto pintu menuju balkon ya jadi ga bakal ada orang lewat in case ada yang heran,0,0,0,0,1
Meminjam kata imam saya fi’i ”Berkatalah sekehendakmu untuk menghina kehormatanku diamku dari orang hina adalah suatu jawaban Bukanlah artinya aku tidak mempunyai jawaban tetapi tidak pantas bagi singa meladeni keledaimakannya belajar baca dulu nyuruhnya baca baca baca kok apa yang mau dibaca Dan yang baca ya harus bisa baca juga,0,0,0,0,1
"Dual seks orang humans in pornography and emo gay boy hardcore anal

Pengen video gay indo ngentot handgagged twink fucked twinks musturbation gay seks suits porn xxxxx gay amateur teen gay anals that bleed pics free gay kis",1,0,0,0,0
gue yakin suatu saat pasti Pak akan ada patungnya sebagai tanda jasa entah itu di indo atau di madame tussaud,0,0,0,0,1
yang katolik aja,0,0,0,0,1
meluat betul aku dengan orang kedai yang sombong gaji kau pun sebab customer so muka perangai jaga itu pun nak kena,0,0,0,0,1
Teroris meledakan bom tewaskan puluhan orang pelakunya hanya orang kira ini karena radikalisme yang sudah tersebar luas atau terorisnya yang memang kian hebat hingga tidak mampu ditangani aparat Pelakunya terbukti hanya orang Coba pikir pelan dengan,0,0,0,0,1
Coba tonton kisahnya ustad Felix di youtube nder beliau terlahir dari keluarga katolik kristen dan alhamdulillah sekarang udah mualaf masya Allah kisahnya menginspirasi sekali,0,0,0,0,1
cukup sekali aku liat pocong sama denger suara kunti hm,0,0,0,0,1
suruh minum pipis onta dulu nich bangke abu biar tambah bego,0,0,0,1,0
MCK micin cebong kampret,0,0,0,1,0
Diam kau kampang,1,0,0,1,0
"Baju coklat baju hijau lagi tarung Up to you
yang penting Ganyang NeoPKI antek asing dan CINA GARONG BLBI Century RSSW eKtapi cs pengkhianat NKRI",0,1,1,1,0
kok ada ya manusia yang mau ikutan challenge yang unfaedah begitu lagu gak jelas gini kok mau mau aja dijadiin challenge ga ada lagu lain apa,0,0,0,0,1
gerombolan yang mau ganti azas Pancasila dengan khilafah itu yang harus dibasmi para penyebar kebencian hoax fitnah adu domba itu harus dienyahkan dari NKRI,0,0,1,0,0
ketawa sambil buang sampah sarap lu emang anjing kurap,0,0,0,1,0
Saya sudah wanti wanti supaya itu dokter tobat tetep aja ga bisa ngapain pernah seoranganisasi katholik sama saya kalau akhirnya ke Universitas Kristen,0,0,0,0,1
hai pendukung Hitler kalo aku komunis,0,0,0,0,1
Iah kok pahanya gitu sih Kok cewe pahaku gak gitu ya itu mah kaya tangga zigzag eh upps keceplosan maaf ya,0,0,0,1,0
Kaum untanya kafir juga bos dan bodoh Disaat kafir bikin banyak penemuan yang mencerahkan kaum onta selalu bikin cara menyimpan bom,0,1,0,1,0
Ga etis banget sih itu video klip luh bisa kali bercakap nya di ruang tamu aja gak perlu di kolam renang dan lu pakek baju renang gitu aduhh duhh malah malu maluin luh semua orang kan jadi tau bentuk bokong mas yang nggak simetris,1,0,0,1,0
semua negara harus menjadi anggota pbb itu peraturannya jadi mustahil buat khilafah sekarang ini sebelum al mahdi,0,0,1,0,0
Kampanye rasis ngomongnya pihak ahok yang diuntungkan Goblok kafir mana ada di untungakan Kalau pada diperkosa bunuh lu enak berduit,1,1,0,1,0
Lah sama aja ngawur kayaknya haha saya mah ga tau arti kafir makanya saya lebih baik diam daripada sok ngide hehehe,0,0,0,0,1
Betul setuju gue bosan muak Apalagi mah kelakuan cebong nyinyirnya kebangetan,0,0,0,1,0
Iya edan kaya lu,0,0,0,1,0
Apa sih salahnya orang yang bukan cina temenan sama yang cina sampe dibilang bau cina bau cina aduh Tuhan tolong dah orang kek gitu ckckck gak abis pikir pikirannya sempit begitu dah Walaupun gue ada cinanya juga gue di Ktp WNI men bukan WNA,0,1,0,0,0
Di dunia ini kayaknya cuma Jokowi ya presiden yang dituding liberal dan kapitalis sekaligus komunis juga lemah sekaligus otoriter,0,0,1,1,0
Si amat emang nggak bodo Gue bilangin amat nih lo bawa nama dia,0,0,0,1,0
gila lu amis gila ahah iya susah le kayak minum susu langsung remas dari sapi wuakakak pasti seger,1,0,0,0,0
Innalillahi bom terjadi lagi di jakarta Allah SWT maha tahu siapa yang kafir dan bukan bukan teroris itu Jaga diri dan keluarga guys,0,0,0,0,1
mau lewat mana ke jemputnya mau sambil bawa kameramen ke mau sambil kayang ke jemputnya ya serah mereka lah netizen udah kayak hrd aja ngurusin hidup orang bubar bubar,0,0,0,0,1
alhamdulillah ya Allah biarpun tete gua ga gede amat tapi gua cewe tulen fuh fuh fuh meletop bangsat,1,0,0,0,0
Dalam waktu dekat akan ada yang baru di youtube kita setelah kemarin Remas SUSU dan Setrom Day sebentar lagi kita akan merilis BUSET,1,0,0,0,0
Neng pita mau Tapi omnya hideung gosong kaya orang papua Haaa Asek bagi dong nomornya,0,1,0,0,0
Jangan galau lagi ya kak kakak akan mendapatkan yang lebih baik dan tulus mencintai kakak yang lalu biarlah berlalu setidaknya sudah ada kenangan,0,0,0,0,1
Cuma orang ini pasang foto aneh jelek biar kolom komentarnya penuh dengan bullyan berarti udah kelainan jiwa ni orang,0,0,0,1,0
Yeah Jangan kau senang dapet cewe yang pinter nyepong karena kemungkinan min kontol yang udah di sepongnya,1,0,0,0,0
Wahahaha susu cicak bagus diremas Astaga susu sapi saya bukan susu anu Mau bude dibantu remas,1,0,0,0,0
masihkan akan berbaik hati dengan TKA Istighfar pak sebelum rakyat tak mampu lagi bersabar,0,0,0,0,1
Pake muka lo ya lesbi dong anjir jadinya,0,0,0,1,0
Kenapa harus iri Mereka wudhu menyucikan diri sebelum bertemu dengan Tuhan mereka orang Kristen tidak perlu menyucikan diri terlebih dahulu karena Tuhan Yesus akan mau menerima segala dosa kenajisan kita Dan Ia sendiri yang akan menyucikan kita,0,0,0,0,1
Apa kabar memek tembem,1,0,0,1,0
TERNYATA BAJU YANG DIPAKAI AHOK DI DEBAT PILKADA yang SAYA TONTON MELALUI METRO TV SAMA DENGAN YANG DI TV ONE BARUSAN SAYA CEK,0,0,0,0,1
Seriously disuruh ikut nyepi untuk hargai umatnya Disuruh puasa juga mo kagak ya disuruh menghormati umat lain kagak nih Anomali,0,0,0,0,1
Pisah aja dari NKRI pasti lebih makmur Papua itu kali lebih kaya dibandingkan Indonesia Kalau Anda jadi rakyat Papua,0,0,1,0,0
Terus kalo udah kena penyakit gak bisa bangun lagi dari tempat tidur gak berdaya baru lah dia sadar Penyesalan memang datang belakangan,0,0,0,0,1
ya sudah pilihan mereka yang mau merdeka ya dihormati saja asal jangan jadi mata mata australia aje timor leste kan bisa jadi tujuan ekspor produk indonesia juga masih ada untungnya lah walau lepas justru kalo tetep disini mungkin terbengak alai seperti indonesia timur lainnya maklum lah karena di pusat ada si jawak dan si cinak dua golongan paling parasit di negeri ini golongan lain sampe busung lapar mereka dengan santai makan lo bisa gitu maunya masuk surga pula,0,1,0,1,0
Mau diet tapi ga ada waktu buat olahraga perut buncit atau turun kilogram dalam seminggu yuk solusinya buah plum dengan kandungan yang sehat dijamin persen buah alami,0,0,0,0,1
Bangsat bagi yang ngeBom di Gaza bulan ramadhan masih berani bikin masalah Ayo semua negara Islam kita gabung bunuh orang KAFIR itu,0,1,1,1,0
haha memaki untuk melawan mah harus daripada ditindas pemimpin munafik melindungi penista agama dan lain lain Agama no islam taubat,0,1,0,1,0
setelah dibongkar bukti bukti pallywoodnya maka monyet monyet pro palestina oot ke kemana mana ga berani lawan bukti pallywood si suster malaikat diaku akui jihadist ternyata korban friendly fire lempar batu warga palestina sendiri,0,1,0,1,0
ayo pit bunuh orang kafir pit dia gak percaya sama allahmu kamu punya dasar hukum yang kuat kayak isis,0,0,1,0,0
Jijay bajaj tiko indon melacur ke bangladesh sri lanka rohingya plus negro di Luar negri padahal ngakunya cari duit halal Mekinya longgar deh tuh Bosen sama punya indon yang mini paling jijay cinak sengaja ngelacur ke negara miskin afrika titid negro katanya negara maju cuuyyy tapi memexnya ngobral ke negro bosen punya cinak yang mini kayak si mahok,1,1,0,1,0
Gak peduli dia perempuan apa laki laki tapi seharusnya jaga dong cara berpakaiannya Kenapa jadi saya yang malu ya apa karena sama sama warga negara Miris,0,0,0,0,1
kalo cewe tulen gak mungkin pamer aurat sampai segitunya dasar banciii gak tau maluuu merusak generasi penerus nih,0,0,0,1,0
Lupakan masalah bendera terbalik semoga sukses jalan kau masih panjang dan bagi siapapun jangan mencobanya Untuk amirul jangan pernah kau ulangi lagi perbuatan itu,0,0,0,0,1
kurang ajar tuh allah sudah capek capek berdoa minta tolong masa gak ditolongin juga umat rapatkan barisan demo allah,0,0,0,0,1
Aku tak tau lah apa masalah diorang kan padahal jembut dah lebat Tapi khatib baca khutbah makin rancak di orang berbual,1,0,0,0,0
Subhanallah lihat nya jijik amat ah kalau emang lucinta cewek tulen ga gitu amat deh cara berpakaiannya yang selalu pamer aurat biar para lelaki nafsu gitu lihat nya istighfar deh tobat lun sadar bawa kodariat luh cowo keliatan bencongnya yang selalu suka umbar auratnya,0,0,0,1,0
Duh pengen ngewe nih ayo dong siapa aja yang mau please banget Si adek udah ga tahan Kalo ga cebokin deh gue cepirit nich,1,0,0,0,0
Di filipina itu gereja katolik memegang peranan sangat kuat moen dalam kehidupan sehari hari Mis pemerintah anjurkan kb gereja katolik mengharamkan jadinya filipina penduduknya terus tumbuh,0,0,0,0,1
Sebagai netizen yang penasaran Kalo abis eue kan ada tuh sesi pillow talk atau cuma ndusel lucu Ampe ketiduran Paul Lo gitu gak sih Apa abis ena enak terus kaku lagi kek bh baru,1,0,0,0,0
mudah mudahan jadi budek beneran,0,0,0,1,0
ane kasih tau ya yang bunuh yesus itu yahudi bukan muslim kenapa kristen jadi benci muslim muslim menghormati yesus sebagai Nabi penganut agama yang lain seperti buddha hindu dan lain lain bahkan gak mengakui yesus sebagai apapun,0,0,0,0,1
Hanya politikus yang gila jabatan ha a yang bilang pak Jokowi antek asing serta parpol gurem cari pendukung PD pilpres Kehabisan wacana berpolitik tanpa bisa buat program pembangunan NKRI Ujungnya jual kebencian hoax dan agama serta,0,0,1,1,0
Ibnu Mubarak pernah memiliki tetangga seorang yahudi namun ia selalu lebih dahulu memberi makan tetangganya itu sebelum anak anaknya sendiri bahkan ia selalu memberi pakaian padanya sebelum memberi pakaian anak anaknya,0,0,0,0,1
Assalamualaikum ka cek ig kami yuk tersedia cincin lafadz tauhidnya insya Allah bagus untuk dipakai dan tersedia aksesoris lain nya juga,0,0,0,0,1
Kaya banget orang itu ya kalo semuanya dibayar Hehehe Kebesaran Allah itu tidak ada batas nya,0,0,0,0,1
USIR KAUM KAFIR CINA BUDDHA DARI MEMASUKI KAWASAN DATUK KERAMAT USIR MEREKA KELAK MEREKA BAWA MASUK BABI MAKANAN KESUKAAN MEREKA,0,1,0,1,0
bah cerita dongeng fiksi ala tapir babi Naga fiksi melawan raja langit dikencingi siluman monyet Pembodohan ini Serasa dengerin dongeng binatang sebelum tidur Yang berbobot dikit bisa nggak cuk kalau bikin thread,0,0,0,1,0
Kalau cina sampai di GANYANG habis parpol bubar pasti bubar tutup disegel oleh rakyat mau lari kemana kalian semuanya toleransi,0,1,1,1,0
Ya bukan di italy aja di institusi agama kristen di kebanyakan negara maju mereka hampir sama dengan peran peran volunteerism dan foundation lagian agama di Indonesia dan tokohnya hanya dipakai untuk ritual lima tahunan aja kan jadi mereduksi makna,0,0,0,0,1
permintaan maaf si kunyuk ini ga ada artinya otaknya tetep aja nyinyir,0,0,0,1,0
yang ngomong gitu siapa yang harus lo tanya itu kenapa gandeng bank asing Bukannya melakukan langkah hukum untuk menggugat peraturan yang mengistimewakan freeport,0,0,0,0,1
Nah loh Masih menyebut Jokowi Antek Asing Ckckck,0,0,0,1,0
Ade Armando Dipolisikan soal Postingan Azan Tidak Suci,0,1,0,1,0
FIFA siasat isu suara monyet aksi Perancis Russia,0,0,0,0,1
"Ngangkang lebih lebar yang, biar tititku bisa masuk ",1,0,0,0,0
ya angkot lebih goblog,0,0,0,1,0
Njirr pahanya kok berlemak nabati gitu sih mas fatah kalo silikon nya ilang ntar gimana ya tuh paha balon nya pasti bleber,0,0,0,1,0
"Tidak ada ""FORMULA"" A hingga Z yang bisa menghapus dan menghilangkan ingatan sejarah, meski ada upaya membeli media media propaganda untuk menciptakan sejarah baru dan wajah baru, seolah olah tidak pernah ada sayatan ayat, mayat dan salat di jantung demokrasi bangsa ini.",0,0,0,0,1
"Di usia yang masih sangat muda, tahun, hati dan tekadnya tegak berdiri menjadi atlet bulutangkis. Sejak itu, kejuaraan dan medali yang diraihnya bukan hanya deretan angka, tapi nilai yang tak terhingga bagi sebuah bangsa.",0,0,0,0,1
Bangsat nih orang kerjanya serabutan kah?,0,0,0,1,0
Dasar lo kayak kuli jawa,0,1,0,1,0
Sialan cina tai babi,0,1,0,1,0
Yang belum tidur crot sampe lemes,1,0,0,0,0
"Udah pada tidur ya?
Good night then, hope you have a nice dream",0,0,0,0,1
"""lo ga tidur?""
""how can i sleep when you're out there with all my love....
""BACOOT""",0,0,0,1,0
"yang belum tidur saling hype yuu, hype my pinned and drop yours",0,0,0,0,1
GILIRAN GUE BEGADANG MALAH KAGAK ADA APA MANA SuDaH MINUM KOPI LAGI TADI.DAH LAh SAMPAI BESOK PAGI TiDaK BiSa TIDUR INI,0,0,0,0,1
"Bangke udah mau tidur tiba tiba kebelet boker
Mana besok harus bangun pagi gegara ada kuis di kampus",0,0,0,0,1
Gelandang Real Madrid musim depan bakal bikin pusing Carlo Ancelotti,0,0,0,0,1
"tadi siang ke kebun binatang... hmm kata adek gue dia ngelihat kadal, buaya, kodok, unta, penguin, ikan hiu, singa, harimau katanya lucu lucu ih kalau gue mah ngeri yah",0,0,0,0,1
"Seorang anak penderita kanker ganas di Jerman Utara, ingin melihat pengendara Harley lewat di depan rumahnya. Orangtuanya memposting keinginan si anak kepada pengendara Harley di kotanya. Pada hari yang ditentukan, . pengendara Harley datang...",0,0,0,0,1
"Baca catetan lama nemu ini hmmm
Wahai diriku di masa lampau, kenapa menguap dan bukan menyublim",0,0,0,0,1
Cuaca gak pasti? BEAR BRAND apapun dimanapun,0,0,0,0,1
"Lagi rame nih Stroke di usia muda emang lagi tren.
Meskipun mekanismenya berbeda dengan stroke pada usia tua, kurang tidur akibat begadang emang berhubungan dengan stroke. Bahkan, yang katanya lebih produktif/konsentrasi pas tengah malem tuh sebenernya tubuh lagi ketipu

Kok bisa? Sini kujelasin.",0,0,0,0,1
Tidur jam termasuk begadang ga si??,0,0,0,0,1
tujuan lu biar kayak gini gan?,0,0,0,0,1
Dis Makin ga bener dunia ini,0,0,0,0,1
Ini juga sama gobloknya,0,0,0,1,0
"Saya pernah membaca artikel ketika masa pandemi kemarin sekelompok ilmuwan mengadakan penelitian tentang mencairnya gunung es di kutub akibat dari perubahan iklim dan mereka menemukan ribuan virus yang mengendap di lapisan es selama jutaan tahun,virus yang kebanyakan menyerang",0,0,0,0,1
Direwangi ngarit mbendino isuk awan sore. Wetenge dewe luwe sing penting sapine wareg,0,0,0,0,1
awas aja kalo masih ada yang nanya bogor dimana,0,0,0,0,1
gay bogor,0,0,0,1,0
Bogor memang cantik . Terima kasih dari Australia Barat . Albanese memang baik hati dan tentu dia rasa gembira sangat sebab dia bisa jumpah Presiden Joko Widodo,0,0,0,0,1
Lu mati gue party coy,0,0,0,1,0
"Aku punya peliharaan yang imut banget ada anjing, kucing keduanya berbulu tebal, terus ada kadal juga ada",0,0,0,0,1
Anjing muka kayak kuda gitu ngeharepin dapet gue? yang bener aja,0,0,0,1,0
Pancake dikasih coklat selai stoberi susu kental manis enak banget tapi bisa buat diabetes,0,0,0,0,1
afrika item nigga,0,1,0,0,0
mau makan rica rica guguk,0,0,0,0,1
kita harus menahan nafsu dosa kita harus berperang melawan setan jangan sampai kita terjerumus akan godaannya,0,0,0,0,1
cina setan kafir antek antek yahudi,0,1,1,1,0
"mimpiin dia 3 hari berturut turut
pertanda apa ya",0,0,0,0,1
saatnya menggatot,0,0,0,0,1
Makin kesini makin kesana ya awards di negara wakanda ini,0,0,0,0,1
"Iya sih, buat player lama terutama para sepuh fitur fitur rekomendasi talent ama artefak, bikin gamenya kurang bisa dinikmati, ngebuat set jadi instant tanpa susah susah mencari informasi, padahal genrenya rpg",0,0,0,0,1
"Setuju, padahal story genshin asik banget coba deh baca bukunya banyak misteri dan petunjuk yang didapat . Permasalahan artefak juga . Karakter tidak hanya terpaku dalam 1 role bisa juga di inovasi kan",0,0,0,0,1
"haah nostalgia, kartun kesayanganku dahulu",0,0,0,0,1
Memenya Pas dan Tepat. Mantap Bro...,0,0,0,0,1
pememe handal emang gue banget siapa itu tik toker gak kenal,0,0,0,0,1
"saya langganan rank 1di skolah swasta, malah gue jadiin bisnis, yang mau dikerjain pr nya harus bayar. Alhamdulillah malah rame wkwk",0,0,0,0,1
"Ranking 1 ga enak bro, ujung ujungnya harus dapat nilai bagus terus disuruh belajar Mulu, kalau dapat nilai jelek pasti dimarahin juga atau nilai turun pasti kena marah (pengalaman pribadi )",0,0,0,0,1
Mohon maaf bang tolong ini sekampung gue pada kedinginan saking dinginnya video ini,0,0,0,0,1
Para SLEBEW berjalan,0,0,0,0,1
Maaf Telat mampir bang,0,0,0,0,1
"Pedang bermata dua, bisa berguna buat memberantas pembullyan, bisa juga dibuat alat fitnah orang yang tidak membully",0,0,0,0,1
Rata rata sekolah lebih mempermasalahkan murid gondrong ketimbang kasus bully,0,0,0,0,1
Kenapa gak buat alat melaporkan adanya korupsi tapi anonim?,0,0,0,0,1
"Andai game ML gak di rilis di playstore

Kalo gak ada ml mungkin indonesia akan lebih damai",0,0,0,0,1
Halo para wibu,0,0,0,0,1
Asu itu artinya orang baik,0,0,0,1,0
ada Kontolodon ada ragil,1,0,0,0,0
"""Salahkan pemerintah, tersedak pemerintah kau buat"" ini nggak pernah lupa dah",0,0,0,0,1
Beliau ini memang kocak geming',0,0,0,0,1
semangat bikin kontennya saya dukung abang buat dapat gold play botton semangat terus ya bang,0,0,0,0,1
"halo anjim salam kenal, namaku bilek",0,0,0,1,0
"tiap kali nonton video dari sini, pasti keinget adudu",0,0,0,0,1
"Cordon bleu ala ala. Ini prepare gulung gulungnya dari malem, masukin kulkas bawah trus pagi pagi tinggal goreng.

Horenzo itu bayem jepang, rasanya ya kaya bayem biasa.
Sarapan dan kopinya ga kefoto",0,0,0,0,1
Nyam! Jangan skip sarapan guys,0,0,0,0,1
"Cuma mau mengingatkan netizen, kasus pelecehan seksual di kpi pusat
 masih belum selesai.",0,0,0,0,1
Kuntul kuntul,1,0,0,0,0
Segitunya anjir ngelindungin Penjahat,0,0,0,0,1
nama baik nama baik tai banget.,0,0,0,1,0
Lah pada request adzan maghrib semua,0,0,0,0,1
"keren deh ada podcast yg undang ilustrator kaya gini, tapi bakal lebih enak di dengerin kalau pertanyaannya well prepared mungkin dari latar belakang narsumnya dulu.. karya-karyanya, jadi audiens yang dengar bisa paham point of viewnya narsum ketika menjawab pertanyaan jadi lebih ngena valuenya, tapi ya judulnya emang ngalor ngidul sih wkwk, pokoknya seneng ada podcast kaya gini!",0,0,0,0,1
Akhirnyaa ada podcas,0,0,0,0,1
keren abis dah mantep hyung,0,0,0,0,1
mainnya bisa yang bener gak si dasar anak yatim atau anak lonte? ga tau ding,0,0,0,1,0
walaupun dia seorang anak yatim piatu dia dapat menyekolahkan kedua adiknya yang masih berusia lima tahun memang dia seorang bocah laki laki yang hebat,0,0,0,0,1
"Sesama cewe lho (kayaknya), harusnya bisa lebih rasain lah yang harus sibuk jaga diri, rasain sakitnya haid, dan paniknya pulang malem sendirian. Gimana orang asing? Wajarlah banyak korban yang takut curhat, bukan dibela malah dihujat.",0,0,0,0,1
"Jalan Jatibaru,bagian dari wilayah Tanah Abang. Pengaturan wilayah tanggung jawab dan wewenang gubernur Tanah Abang soal rumit, sejak gubernur gubernur terdahulu Sekarang sedang dibenahi,agar bermanfaat semua pihak. Mohon yang punya otak,berpikirlah dengan wajar,kecuali otaknya butek.Ya kamu.",0,0,0,1,0
"Sharing pengalaman aja, kemarin jam 18.00 batalin tiket di stasiun pasar senen, lancar, antrian tidak terlalu rame lima belas menitan dan beress semua! Mungkin bisa dicoba twips, di jam-jam segitu",0,0,0,0,1
"Dari sekian banyak thread yang aku baca, thread ini paling aneh sih dalam penulisan. Sumpah aneh banget, mau ngatain ""lebay"" aja segala bikin thread hadeh. Aku juga ga jago nulis, tapi tulisan aku ga seberantakan thread mbaknya.",0,0,0,1,0
Sharing sama temen tuh emang guna banget. Di saat lu ngerasa masalah lu berat banget ternyata temen kita sendiri punya masalah lebih berat dari kita. Malah masalah kita nggak ada apa apanya dibanding masalah dia.,0,0,0,0,1
"Orang lain kalau pake ponco itu buat jas hujan, nah dia pake buat kasur. Ya tadi gara gara saking gak punya apa apa. Mama bilang, kami tuh di awal pernikahan gak ada ngalamin bulan madu kayak sekarang sekarang. Orang tidurnya aja pake ponco. Gimane mau bulan madu.",0,0,0,0,1
"Contoh mereka yg gemar menyudutkan, teriak paling toleran tapi gemar menuduh, gemar men-judge seseorang berdasarkan versi mereka. Cukup tau saja.",0,0,0,0,1
Pulang udah H-4 lebaran dilema sekali. Seperti tidak bisa melakukan apa apa di rumah sebelum lebaran. Buka puasa bareng cuman tiga hari sama keluarga begitu juga sahur.,0,0,0,0,1
"Betul Min rakyat Indonesia sekarang harapan nya tinggal sama TNI saja, kalau yang lain lihat saja, sudah jelas penyerangan ke kantor media, katanya tidak ada unsur pidananya, sudah jelas menghina presiden Indonesia yang sah, cuma lucu lucuan saja, TNI",0,0,0,0,1
Kalaupun fansite ngejual hasil jepretan mereka toh uangnya lari ke idol juga. Beliin mereka hadiah dan lain sebagainya kan. Kpopers baru ya? Fansite udah ada dari jaman kamera belom sebening skrg!,0,0,0,0,1
"sangat bersyukur bisa mendoakan kakeknya, Bung Karno, bersama anak-anak yatim piatu. Bulan Bung Karno Juni Bulan Bung Karno Penyambung Lidah Rakyat Indonesia nomor 2 untuk jatim jatim pilih gusipul puti Kabeh Sedulur Kabeh Makmur",0,0,0,0,1
Sulit menerima kenyataan memang bahwa ada sebagian yang menganggap ketika kita berinteraksi dengan satu orang dari satu golongan tertentu kita langsung mengatakan golongan tertentu sesaat tanpa kita mempelajari secara utuh dan mengklaim diri kita paling benar.,0,0,0,0,1
samanye udeh maling semua gak si jancok gak si anjing gak si siluman monyet hahahahaha SATU HATI SAMA SAMA MALING !!!!,0,0,0,1,0
"Ku juga pengen ngamuk bacain komen komen netizen yg mahabenar. Ya Lord. Ga abis pikir. Komen komen macem gini yang bikin kasus pelecehan seksual akan tenggelam begitu saja. Tidak ada hukuman untuk pelaku. Lebih sedihnya, rerata yang komen jahat adalah perempuan. Mbak mbak sekalian, kesehatanmu loh!",0,0,0,0,1
"Setiap kesempatan yang pernah hadir tuk dapat membuatmu selalu merasa aman dan nyaman, kini jadi suatu kehormatan yang pernah didapat",0,0,0,0,1
"Benar benar hancur negara ini dikelola amatiran, tapi kenapa tidak mengindahkan statementnya sendiri? Negara miskin koordinasi, jangan asal gagah gagahan .. setelah salah dianulir mana marwahmu wahai mister presiden?",0,0,0,1,0
"Budayakan mencari dan membaca sebelum nanya ya. Udah dijelaskan berkali kali kok. Selama ga diatur atau ga ada ketentuan khusus, pakai aja",0,0,0,0,1
"Separuh hati ini iri jika melihat seorang anak yang masih bisa duduk atau berjalan bersama ibundanya, dan separuh hati ini turut berempati melihat seorang anak yang begitu gundah saat ibundanya sakit. Yang sabar ya kawan, semoga Allah memberikan yang terbaik untuk kita semua.",0,0,0,0,1
Ketika aku tersenyum bukan berarti hidupku sempurna.. aku hanya mensyukuri apa yang aku punya dan apa yang telah Tuhan berikan untukku,0,0,0,0,1
"dari mau tidur, tidur, sampe bangun tidur kok ya kayak ngerasa aneh.. ga enak hati. udah dibawa istighfar masih aja. bangun tidur kayak sedih, kayak mikir ga puguh. ini kenapa baget",0,0,0,0,1
kan kupeluk engkau erat erat hingga tak ada seorang pun yang bisa merebutmu dari pelukanku happy anniversary sayang,0,0,0,0,1
"Sukses dan keren banget dengan nomor satu kualitas,bahan kerja,itu cita cita agar warisan ampe ke cucu,sukses tims bbpjn barokah terlimpahkan",0,0,0,0,1
"Udah mau sarjana dua kali, mbok ya mulutnya jangan ketinggalan buat belajar. Sekiranya itu ga perlu diungkapkan, nambah dosa plus nyakitin hati orangnya mending diem diem bae lah. Kasian andanya yang dijulidin sama orang.",0,0,0,0,1
Gimana orang ga nilai dari jilbab/syari/nggaknya. Kadang gemes sama orang yang di kelas diem diem diem bae eh di grup WA bisanya dia nyeletuk mengarah ke social harassment.,0,0,0,0,1
Hari ini jadwal presentasi proker di LPPM karena ada praktikum jadinya pak ketua ditemani sekretaris 1. Tapi selaku penanggung jawab ada di sekretaris 2 jadi deg deg an ini. Bismillah pak ketua (Btw pen Upload foto pak ketua tapi jangan dulu yaa),0,0,0,0,1
Foto saya di instagram masih ada cuma lupa password instanya jadi nggak bisa di buka !! ini pasti salah pemerintah dan instagram kenapa sampai pakai password segala !! Tuh sampai lupa khan gue bego loe,0,0,0,1,0
Drama kemarin sore : seharian puasa trus pas lagi mandi kaget because kedatangan tamu tak diundang pas banget woi pas lagi adzan maghrib terus jadi galau dong seharian itu dianggap sah puasa apa enggak,0,0,0,0,1
