original_text,pornografi,sara,radikalisme,pencemaran_nama_baik,non_toxic
buruk sekali perilaku anda Djan Faridz saya tak kenal dan tak pernah ketemu selama pilpres Sutiyoso saya tau dan saya dukung dulu jadi Ka BIN Anda ngawur dalam hal ini Tolong ganti dulu ava mu kasian almarhum Lupa pake wajahnya sementara,0,0,0,0,1
Bangga jadi anak PKI Gebuk PKI wakwaw,0,0,0,1,0
yang gubernur lama kebanyakan direcokin di demo demo orang Bodoh yang pake surbanlah gubernur yang sekarang bulan ngapain aja cuma ongkang di kantor ka,0,0,0,1,0
Iya lah kafir mana pantas sih darahnya aja halal kok buat bani koplak kayak situ,0,1,0,1,0
Langka adalah homo sapiens yang lebih sering berlalu lalang di sini daripada di sosmed sebelah,0,0,0,0,1
adanya ngentod,1,0,0,0,0
Lu jangan balas sendiri kampang,1,0,0,1,0
Namanya juga KACUNG asing,0,0,0,1,0
aku ingin menjadi bagian dari dirimu walaupun itu hanya setitik tai lalat di tubuhmu,0,0,0,0,1
iya juga dukung yang dukung penista agama ahok seperti partai golkar nasdem hanura ppp pkb pdip,0,0,1,1,0
Sudah diamanin polisi sih updateannya isinya kabel sama alumunium gitu ga tau beneran bom apa nggak cuma serem aja huhu thank you,0,0,0,0,1
Pandangan mengenai apakah wanita berambut lurus lebih menarik daripada yang berambut keriting misalnya bukanlah termasuk realitas sejati melainkan itu dibentuk oleh konstruksi sosial pengaruh budaya dan agama yang telah dialami seseorang,0,0,0,0,1
Pemeluk agama katolik Islam Kristen Protestan Hindu semuanya bersaudara Terikat dengan darah dan silsilah keluarga,0,0,0,0,1
Apa layak mempercayai kepengurusan negara kepada pemerintah yang bahkan tak mampu menemukan dokumen penting negara,0,0,0,1,0
Bener POLITIKUS BUSUK luh ZONK Pak Mending disuruh DIAM dulu nih congor jongosnya bapak karena semakin banyak ngomong saya semakin yakin elektabilitas bapak semakin nyungsep dan orang makin gak simpati sama bapak,0,0,1,1,0
Dia hanya Teman Mainku Sewaktu Kecil dan Cinta Demikian Tidak Masuk Kedalam Hati Kata Orang Cinta seperti ini adalah Cinta Monyet,0,0,0,0,1
Yer aku maw ikutan nanya ah kenapa kucing kalau eek dikubur,0,0,0,0,1
Milea Kamu senang mikirin aku Dilan Senang dan bingung Bingung cara mahu berhentinya Milea Kamu mahu berhenti mikiri,0,0,0,0,1
Soalnya la ni bukannya rasis Tapi soalnya apa kita nak jawab kalau Allah tanya nanti apa kita dah buat untuk agama Dia Pening kepala oo kita nanti Tuan tuan kalau tak perati dulu benda yang first ni,0,0,0,0,1
Gimana lae tapi ah bentar lagi aja kok kan Ganti Presiden,0,0,1,0,0
kuliner arab pun menjadi bagian dari akulturasi budaya Arab Indonesia yang terjadi sejak ratusan tahun lalu,0,0,0,0,1
Jihad bukan melulu soal perang terorisme dan bom bunuh diri Jihad paling besar adalah jihad melawan hawa nafsu dalam diri,0,0,0,0,1
Rama biasa banget ngetweet sendiri bales sendiri kampang,1,0,0,1,0
Udah anjir udah kerja sedih karena ingat masa kuliah,0,0,0,1,0
Kamu bau monyet,0,0,0,1,0
Ekonomi meroket orang miskin berkurang tapi masih juga bagi sembako,0,0,0,0,1
Kenapa pada jadi IDIOT semua ya Apakah ini azab dari Allah,0,0,0,1,0
Daripada menghentikan KPK lebih baik bubarkan DPR rakus yang tidak berguna untuk rakyat,0,0,1,1,0
JATIM ANTI HOAX PILKADA DAMAI DEKLARASI ANTI HOAX GURU SMAK Santo YUSUP,0,0,0,0,1
sebelum memulai lebih baik kita baca surat yasin x dan membaca alfatihah agar dijauhkan dari among yang terkutuk bismillah,0,0,0,0,1
Wakakak enggaklah Muka ganteng kok dibuat taplak meja,0,0,0,0,1
Biar cepat mati cucumu sontoloyo,0,0,0,1,0
Heran gue mah orang berhijrah pake jilbab masih ada dinyinyirin yang gak cocok lah aura gak keluar lah gak cantik lah Mohon maap lu kira pake jilbab kontes kecantikan Pake ngomong aura gak keluar segala hhhh cebong mana ngerti,0,0,0,1,0
John Mayer ini suka sarap sarap ngegemesin,0,0,0,1,0
berarti sekarang lu lagi nyindir dong bangsad kau,0,0,0,1,0
Nama Rizieq Shihab Status Tersangka Kasus Konten Pornografi diduga Mendukung Anies Sandi,0,0,0,1,0
deklarasi pilkada aman dan anti hoax perangkat desa balongtani jabon,0,0,0,0,1
Wah ini bener foto Asma Dewi yang kata polisi mentransfer juta ke Grup Saracen ya yang main busuk anies sandi di KaPolri,0,0,0,1,0
Banyak orang kebacut gawe agamanya sing koyok ngene kok bu neno ga muncul sih belain yang ditipu kudu ikhlas sabar pasrah karena sing nipu sesama muslim bego dipelihara cupu,0,0,0,1,0
Belajar la dari negara tetangga vietnam terbukti korupsi hukuman mati pasti mikir tu tikus rakus nya Indonesia sby aja ga berani ditumpas,0,0,0,1,0
Yeee siapa juga yang bercita jadi gadun kak Ben sompret Ya minimal bawa alat lah rank mosok gitu aja nanya,0,0,0,1,0
bukan raisa pakde tapi freeport jatuh ke tangan asing jahh,0,0,0,0,1
Ahok memilih pemimpin Berdasarkan agama melanggar konstitusi Sebaiknya BABI INI DI bungkus aja CONGORNYA PECAH BELAH UMAT BERAGAMA,0,0,0,1,0
Sekali setahun selama ratusan tahun masyarakat Adat Baduy menyerahkan hasil panen Seba atau Seserahan ke Bapa Gede yakni Bupati Lebak dan Gubernur Banten Seba Baduy,0,0,0,0,1
Even dah setiap hari tengok pon still tersenyum You are so cute,0,0,0,0,1
kalo semua pengurus partainya di penjara siapa yang jadi DPR mbak Ganti saya aja ya,0,0,0,1,0
PINTER YA OTAKNYA ONTA GUE,0,0,0,1,0
Hahahaha cinta itu buta saya,0,0,0,0,1
Intinya gak usah lah buka kolom komentar Isine manusia bloon seng gak isok ngempet atine,0,0,0,1,0
Ak family islamic yang kau tu family kafir laknat ke bodoh Kau dah laaa hidup menipu Kesian mak bapak kau dah didik dengan ADAB ADAB yang kau agungkan Sekali kau membesar dengan perangai guna kau menipu sana sini bohong sana sini Matilanak,0,1,0,1,0
Itulah ciri ciri kaum bahlul sumbu pendek alias jahiliah dan belegug alias guoblog bin bloon sister biasa orang nya ekstrimis dan anarkis yang model seperti itu,0,0,0,1,0
Ih asli lah temen gue mah banyak yang gitu sudah tak asing lagi malah,0,0,0,0,1
Tapi aku sekarang bersyukur banget sih mereka berdua udah debut bareng npc juga debut bareng anak yuehua china di nex Harus banyak makasih nih sama zhengituing sama justin karena mereka berdua aku jadi suka idol producer dan berakhir jadi bucinnya koh,0,0,0,1,0
ya terus kenapa kok jadi lo ngatur instastory orang orang bawel amat jadi CEBONG,0,0,0,1,0
Di Rezim ini sekjen partai Komunis Vietnam digelar karpet merah di istana,0,0,0,0,1
Eh banci Teriak kofar kafir Lo aja masih suka coli muncrat kemana mana teriak itu mulu berisik cong Dasar mulut banci yahhhh,1,0,0,1,0
yang salah cuma kaum cebong lah situ kaum cebong bukan,0,0,0,1,0
paling juga itu lagi yang bikin hoax gak jauh bani kampret,0,0,0,1,0
menakutkan pembicaraan mengenai calon presiden RI hanya seputar bagaimana cara menang pemilihan presiden bukan mengenai siapa yang memiliki program pembangunan terbaik Pilpres,0,0,0,0,1
orang autis itu biasanya punya kemampuan yang lebih daripada orang normal bot,0,0,0,0,1
Jokowi terkenal hanya di kawasan kolam kodok,0,0,0,1,0
Ceramah ustad tae onta,0,1,0,1,0
Yeyy hari ini dapat cogan brondong lokal kontol lokal kontol kontol brondong prank,1,0,0,0,0
Tai nyesel kan lu,0,0,0,1,0
Sama aku asing ga,0,0,0,0,1
terimakasih ustad sudah bersuara tentang Radikal radikal ini Entah apa yang ada dalam pikiran rezim Masjid radikal kampus radikal dosen radikal padahal tempat tersebut pijakan peradaban Memangnya mau menghancurkan Indonesia,0,0,0,0,1
ini marx yang milih sirena matanya lagi picek sebelah apa,0,0,0,1,0
Bentar ya aku ingat lagi Dia agak sipit gitu yas terus rambutnya cepak hampir gundul gitu Wajahnya oval Udah gitu yang aku ingat Wajahnya blur di ingatanku,0,0,0,0,1
Ingat gak dengan demo teroris botak Myanmar arah nya mau turunkan jokowi,0,0,1,1,0
Kau memang cacat,0,0,0,1,0
Kan udah di kirimin kontol aku foto memek kamu mana,1,0,0,0,0
pemerintahan Jokowi yang diktator dan otoriter ini terbukti telah memakai tangan KPK untuk mengkriminalisasi lawan lawan politik,0,0,1,1,0
Jadi memang cara pilkada DKI digunakan di Jawa Tengah,0,0,0,0,1
Ayat ayat yang dingajikan rampasan halal perangi bunuh penggal kafir cocok penis semuanya merusak bangsa,0,1,0,1,0
takut gendut ya dan ga ada cowo yang lirik ya begitu lah cowok kalau punya pasangan pun belum tentu bisa ngegodain cewe lain ya beda kalau artis sama artis pasangan kalau artis sama pasangan biasa ya beda lagi gayanya,0,0,0,0,1
Cebong sana sini cari simpatisan dan popularitas,0,0,0,1,0
PILKADA Indonesia Kampanye Beradab Tanpa Caci Maki Dan Fitnah Viralkan Viral,0,0,0,0,1
Bacalah Muhammad mencatut nama Tuhan untuk perbuatan Setan Bung Fahri,0,0,0,0,1
Ternyata setelah dipikir dan disaring sama sariwangi teh kantong bundar Kamu kaya ampas teh bisanya cuma nyisain gatal di tenggorokan dan ga bisa bikin adem tenggorokan,0,0,0,0,1
GB raib dicuri oleh providernya sendiri kan kampret,0,0,0,1,0
Percayalah pada Setan yang terkutuk karena benarlah kami Jahat dan tugas kami memang begitu tapi jangan selalu menyalahkan kami jika kalian berbuat salah,0,0,0,0,1
Tidak bisa itu kata siapa mas Macam pernah lihat bule saja di Papua Cuma ya ada prosedur lah yang harus dipatuhi Kalau itu ditaati boleh boleh aja Beberapa hari lalu saja liat asing di,0,0,0,0,1
Galau Iya nih Abis diputusin pacar gue dong ga pernah diputusin Hebat Apa rahasianya Ga pernah pacaran gimana diputusin ASU,0,0,0,1,0
antek antek umak nya biar apa gitu kikituan teh,0,0,0,1,0
Dan bibirmu masih bilang negara dijual ke asing Segera ambil wudhu dik nanti bisa gila,0,0,0,1,0
Muhammad Fahmi kok di friend list antum ada orang goblok fanatik buta tidak barokah ya akhi kalo ana nemu orang kayak gitu auto removed,0,0,0,1,0
Skip aja ya bikin mata gua makin sipit,0,0,0,0,1
Jam segini waktunya banci mangkal taukk,0,0,0,1,0
edan gini mainnya pengaruh lord atep dimainkan melendot gini,0,0,0,1,0
Indonesia Sekarang lagi menerjemahkan KEINGINAN CINA,0,0,0,1,0
lagi nyari tuyul unn unnie lagi apa,0,0,0,0,1
POTONG ONTA SEPULUH CUKUP TIDAK,0,0,0,0,1
edan sih markli ku jadi senyum sendiri ngeliatin hp,0,0,0,0,1
Tetangga kiri rumah meninggal malam ini kebaktian Teras rumah dipake pasang tenda juga di depan Yang pasang tenda juga pak haji mushola yang ribet malah tetangga sebelah kanan eh itu kan kristen,0,0,0,0,1
Golongan muda yang tak merasa zaman rezim mahathir lebih tahun dahulu,0,0,0,0,1
Modal cocot doang juga bisa saya mas,0,0,0,1,0
Prabowo yang memaksakan diri sama pendukung ultrasnya Dikirain opsi presiden cuma prabowo doang kali,0,0,0,1,0
saran dong aku dapat tugas dari dosen tentang toleransi beragama dalam pilkada menurut kitab suci bantuin guys,0,0,0,0,1
ini emot apa kunyuk,0,0,0,1,0
Mau dikatain anjing ya,0,0,0,1,0
Demi saksi bisu diantara kita dulu aku tak pernah mau menjadikannya abu,0,0,0,0,1
baru baca sarap kali,0,0,0,1,0
typingnya ganteng ga banci jago dikit dong,0,0,0,1,0
Kakya slow udik nya kelak Tunggu hau hahahahaa,0,0,0,1,0
pacar lesbi bokep teen porn xxx,0,0,0,1,0
jika tidak bisa membangun kabinet yang mampu meningkat kan daya beli maka LENGSERKAN,0,0,1,1,0
Keren ini wakil Gubernur yang Pro difabel colek,0,0,0,0,1
Baca deh QS Al Maidah Al Quran adalah kitab suci terakhir dari semua kitab suci yang pernah Allah turunkan yang mana Al Quran menjadi kiblat semua kitab suci sebelumnya jadi secara logika RG sudah menistakan agama Islam,0,0,0,0,1
alhamdulillah semenjak pak jokowi jadi presiden sudah banyak jalan tol yang dibangun contohnya jalan tol trans Kalimantan dan jalan tol di Sulawesi Tengah Jalan tol di kedua daerah ini pintu gerbangnya sengaja dibuat sama bahwa itu hasil karya jokowi tapi kok mirip,0,0,0,0,1
Berantem lagi nih Apalah gue yang multifandom tapi benci sama fans yang terlalu membangga banggakan idolanya lol Bahkan gue juga benci sama beberapa cara yang notabenenya selalu pamer eh ini loh seventeen blablabla eek kucing So kalo emang dimute ya,0,0,0,1,0
Ketua Umum PAN menyatakan dirinya siap maju sebagai Calon Presiden Republik Indonesia pada Pilpres,0,0,0,0,1
Kenapa ga sekalian aja ada Islam Nusantara Kristen katholik Nusantara Kristen Protestan Nusantara Hindu Nusantara buddha Nusantara dan agama lain di Indonesia ada Nusantara nya jadi kan NKRI banget gitu loh,0,0,0,0,1
Tadi I confused gila bila instructor tibe berbual in chinese to me aku step mane nya paham uh cing cong ling long ding dong,0,0,0,1,0
Protestan dari Amerika katolik dari Roma Begitukah Ada yang bisa jawab karena setahu saya tidak seperti itu,0,0,0,0,1
Betul yang Nggak suka Agama dalam politik itu nggak salah Suka Makan Babi Minum minuman keras dan memilih pemimpin Nasrani dan Yahudi jadi pemimpin Dan Sp Keluar karena Tidak terbukti zina nya yang ditinggal zina Tahun terbukti,0,0,0,0,1
yang paling mirisnya mereka tuh cowo bertiga anjing anjing anjing anjing anjing COWO LOH Sanggup ya mulutnya ngerumpi terus ga bisa diem kaya congor bebek Sampe film nya habis anjiiirr Kesal ke ubun ubun dah ketahan dalam hati karena pasti ga enak juga ikutan emosi apalagi,0,0,0,1,0
Amit amit Udah dower burik keriput diposting Anjing juga ogah ngelihatnya jijik,0,0,0,1,0
Gue mau kosan murah ribu maks di cisitu baru,0,0,0,0,1
ini masih cacad begitu ngeditnya loh tapi makaih yaaa huhuu,0,0,0,1,0
tiada rotan akarpun jadi Tiada pergantian presiden pergantian capres pun jadi,0,0,0,0,1
bom di jawa,0,0,0,0,1
Bwahahahaha antek asing lo pikir lo bisa kaya dengan memisahkan diri dari Indonesia jadi antek pengeruk bumi iya lo mah paling dianggap jongos Dasar mental penjilat lo pada,0,0,0,1,0
Status Dukung Gerakan Matikan Lilin untuk Ahok Gubernur Sebut Akun Facebook Di hack,0,0,1,1,0
Satu persatu antek orba muncul ke permukaan Pedih memang gak bisa lagi korupsi berjamaah seperti jaman soeharto dan sby,0,0,0,1,0
Kedua alis terangkat samar Ia tampak asing atas bahasa yang kau gunakan Okay Ia membalas berganti dengan bahasa inggris yang dikata merupakan bahasa universal,0,0,0,0,1
Chinese pasrahan becek suka teriak doyan ngewe sering juga dapet yang squi,1,1,0,1,0
Aku akan kembali ke regim diet ala ala komunis aku,0,0,1,1,0
Lebih tidak percaya lagi kepada keislaman presiden fiksi,0,0,0,1,0
Banteng lebih ngeri lagi bung sarangnya komunis,0,0,0,1,0
Bagi sembako dan bagi sertifikat aja sudah diambil alih sama pak joko masa dikasih kerjaan yang lebih penting malah mau lempar lagi ke Gubernur,0,0,0,1,0
Akhirnya kena bacot lagi,0,0,0,1,0
Usir cina dari nkri Wni keturunan cina di screening dulu,0,1,0,0,0
Banyakin bersyukur aja saya ukuran ga dikasih cacat yang terlalu Aku insecure tapi hasilnya minder malah liat yang lebih cantik kok kamu malah kesel,0,0,0,1,0
Makin tua makin tidak berjiwa Miskin kata miskin kalimat sampai melukai perasaan para alim Menarilah di atas puisimu yang dibisikkan oleh iblis laknatullah yang sudah melekat pada jiwamu Jika jiwa tidak lagi berfungsi hati tak lagi tersentuh maka bersiaplah untuk menerima azab ALLAH SWT,0,0,0,1,0
Kristen nusantara wohh malah bisa disebut kristen provinsi HKBP GBKP gak PS contoh dari sumut gak J gak P dari jawa masih banyak lagi malah haha pake doa bahasa masing masing sama unsur budaya masing masing bisa dimasukkan haha,0,0,0,0,1
CNNIndonesia Presiden Jokowi mencoret proyek dari daftar setelah memutuskan ingin lebih realistis mengejar pembangunan Proyek Strategis Nasional Proyek apa saja yang dihilangkan,0,0,0,0,1
Berita lokal untuk yang tinggal di margonda dan sekitarnya Ditemukan tas mencurigakan di barel diduga berisi bom Jalan ditutup Komentar temen gue ngapain ngebom barel Isinya juga anak kosan yang makan mie instan semua Fyi doi kesel soalnya,0,0,0,0,1
yeuh mentalnya sunda sib ga club ga pendukung kunyuk kabeh,0,0,0,1,0
myanmar kafir buddha teroris,0,1,0,1,0
apa vin gimana gimana mata gue budek ga bisa baca,0,0,0,1,0
ganyang PKI,0,0,1,0,0
Ini Media milik Cina itu ya Usir aja Biang Perpecahan,0,1,0,1,0
Ya Aku seorang katolik sejak kecil Tidak ada alasannya mungkin karena orang itu,0,0,0,0,1
Video Mujahidin Menyerang Pasukan Teroris buddha di Myanmar,0,0,0,1,0
Kristen woles aja prof dari timur sampai barat namanya beda menyesuaikan tiap daerah termasuk tata cara beribadah nya Tetapi masalah keyakinan semua sama Kristen nusantara,0,0,0,0,1
Jadi penasaran proses dia menulis Teknik dia menulis itu seperti apa Kenapa dia bisa begitu mudahnya bikin narasi deskripsi yang bajingan Metode dia riset itu yang bagaimana Duh wes lah pokoknya,0,0,0,1,0
Bodoh dasar noob lah ramos ni Jijik,0,0,0,1,0
sekarang kalian lihat sendiri bagaimana rezim ini ingin menjual semua aset bangsa lengserkan jokowi Garuda Bangkrut,0,0,1,1,0
Bagaimana dengan Hadits yang mengatakan bahwasanya Rasulullah pernah membeli sebagian Makanan dari orang Yahudi dengan cara Hutang ditunda dan menggadaikan Perisai nya,0,0,0,0,1
mari diborong diborong dihabiskan untuk membantu fakir dan umat yang dimiskinkan pengetahuannya oleh yang ngakunya ulama diborong diborong diborong,0,0,0,0,1
Kalo dari ktp kita tahu ada mayat agamanya kepercayaan jangan diurusin biarin yang se kepercayaan yang urus Kalo agamanya jelas beri penghormatan Biar diurus negara karena negara punya catatan kepercayaan di indonesia gak ratusan ribu,0,0,0,0,1
Kalo wanita Jawa sudah mau membuang tradisi sanggul dan kebaya ntar malah yang melestarikannya adalah wanita tionghoa dari Singapura dan Malaysia Pakaian kebaya disono pakaian yang dianggap penting dan anggun,0,0,0,0,1
yang memblow up jokowi itu adalah media media tv dan koran milik orang china yang notabene kafir semua coba aja cek dilapangan,0,1,0,1,0
Bibit lgbt sudah tumbuh sejak SMA,0,0,0,0,1
Calon Gubernur Sumatera Utara Nomor Urut Djarot Saiful Hidayat tegaskan tidak akan membagi bagikan uang pada pemilihan Gubernur dan Wakil Gubernur Sumatera Utara Tahun Sumut Bersih Gubernur Zaman Now Djarot Sihar Sumut pilih Djoss PDI Perjuangan,0,0,0,0,1
Jadikan aku antek antek mu Gabut EXO,0,0,0,0,1
Tolol jijik,0,0,0,1,0
Strategi kotor PKS Cebong manapun udah hapal anjing,0,0,0,1,0
Mahasiswa FKM UMI Diwajibkan Budaya Literasi,0,0,0,0,1
Saya dukung persen pernyataan Najwa soal KPK Lebih baik DPR kita bubarkan,0,0,1,0,0
Ekspor cebong ajalah,0,0,0,0,1
Harus balik Kalo ngga titit kamu ntar malem ilang,1,0,0,0,0
Ada maksudnya mungkin Yang orang katolik malah kursus dulu sebelum nikah kalo tujuannya positif gue dukung,0,0,0,0,1
lu kampang,1,0,0,1,0
Presiden juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur Rakyat Bersama jokowi,0,0,0,0,1
Iya monyet monyet juga sedih kandang orangutan yang ada air di sekelilingnya juga parah sih kotoe begitu Orang utan nya ga keliatan entahkaya film RISE THE PLANET OF THE APES Iya yang danau deket kandang buaya pun kaya rawa gitu Kalo dulu kan ada,0,0,0,0,1
Kelemahan barang jika Ganti Presiden,0,0,1,0,0
Sekarang banyak sekali orang yang membuat catatan di jurnal penelitian agama sosial budaya mereka mengenai nabi nabi afrika yang bahkan saya sebagai pembawa jurnal belumlah sampai sejauh itu perjalanan penelitian saya sebagai orang yang dianggap sebagai,0,0,0,0,1
Emot nete Yang bener aja lo,1,0,0,0,0
Apakah sambil Jambore mereka mengaji ayat penggal kafir Bung Ketua Umum cuma,0,1,0,1,0
Ga apa pak kok saya sih yakin kalo yang minta impor adalah bapak atau pak itu sah aja Dan kalian tetep bukan antek asing Tetap semangat ya pak yang lain jangan ikutan minta impor deh karena yang lain belum dapet,0,0,0,1,0
Hanya Orang Islam Yang Bodoh dan Goblok Yang Memilik Ahok Debat Final Pilkada jakarta,0,1,1,1,0
orang yang gaung gaungin kampanye pribumi berkuasa itu sama kayak white nationalist di polandia yang kampanyekan supremasi kulit putih sama sama religius fasis bedanya judul aja disana temanya katholik kulit putih disini islam pribumi,0,0,0,0,1
Wah kemunduran tahun lalu kesimpulannya udah bubarkan KPK,0,0,1,1,0
Pak pernyataan Din saya msuddin harus jadi pintu masuk mencabut izin semua pendidikan Islam,0,1,0,1,0
aliansi dajjal freemason membuat gaduh di sekte indonesia meluncurkan tokoh perpartaian untuk berteriak menghina islam,0,1,0,1,0
gila yah ini rezim jongos Cina,0,1,0,1,0
Apanya yang kebuka kemon aku ikannya,0,0,0,0,1
saya beli barang dan dikirim barang yang cacat Bagaimana cara tukar barang ya Saya sudah komplain sih lewat ulasan tetapi belum direspon,0,0,0,0,1
Bukan basa basi itu keluar dari hati Ganti Presiden,0,0,1,0,0
bani selangkangan cabul,1,0,0,1,0
Terdapat satu kajian di mana Bani Jawi atau pun bangsa Melayu itu berasal daripada keturunan Nabi Ibrahim AS dari istri ke yang bernama Siti Qanturah atau Keturah di mana banyak tertulis di kitab kitab kuno yahudi KATURAH bermaksud kemenyan atau wangi,0,0,0,0,1
Resiko Terkena Pneumonia Tinggi Akibat Vape Ini Penjelasannya Kedaulatan Rakyat budaya penelitian berita,0,0,0,0,1
Block aja lah si bencong asu Kalo cuma main upload screenshot mah gue juga bisa bencong tolol Laki itu ketemu dan adu jotos bukannya malah nyinyir dan upload screenshot an Dasar bencong kontol,1,0,0,1,0
Teman SD gue yang SMPnya di katolik terbagus itu cerita soal olimpiade ini itu gue di SMPN terbagus masuk kelas terbaik malah ga tau,0,0,0,0,1
Puisi Sukmawati puisi sang iblis,0,0,0,0,1
Di Alquran tertulis orang kafir kayak lu wajar gak tau sih silahkan dibaca itu diturunkan juga untuk lo kok agar lo mendapat petunjuk,0,1,0,1,0
Agenda Yahudi Hati semua,0,0,0,0,1
Selamat Hari Kartini Majulah Perempuan Indonesia Hari Kartini hari kartini,0,0,0,0,1
Gaya pengumpilan masa PKI,0,0,0,0,1
Nggak kok kakak sayang Sekolah aku juga sekolah katholik tapi ada agama kok terus tiap minggu ada acara per agama masing masing kak Goodluck kak,0,0,0,0,1
SBY PRABOWO Ganti Presiden menang mutlak Chopper balik ke solo Om,0,0,1,1,0
Ko jokowi prabowo lah sekarang rakyat kecil susah listrik aja tambah mahal,0,0,0,1,0
komisi Menkumham pernah kita debat UU Pilkada dulu diketok pendekatan waktu itu presiden mengeluarkan Perppu tapi sekarang ini presiden tidak menandatanganinya,0,0,0,0,1
Kenapa setelah peristiwa Prabowo diberhentikan dari TNI Dan kabur ke Yordania Ada yang bisa kasih penjelasan,0,0,0,0,1
Universitas Islam Rohingya di Maungdaw dibakar Teroris buddha,0,1,0,0,0
Apakah kita menuntut si penista ini diadili karena dia orang kristen sama sekali tidak karena Islam tidak pernah membenci karena beda Tahan Penista,0,1,0,0,0
Harmonisnya tata krama pergaulan masaya kata kampungan meskipun berbagai budaya yang melatar belakangi kami Nyanyian serta canda canda temanku Nikmatnya sajian hidangan masakan dan minuman yang kembali harus tak lagi ku rasakan,0,0,0,0,1
Mengenal LAIKA Anjing pertama yang Mengorbit Bumi,0,0,0,1,0
Sekarang bulan Juli ya berarti ulang tahunku bulan lagi Bulan Desember tanggal Desember ulang tahunku pas Hari Natal berarti ulang tahunku dirayakan orang Kristen sedunia,0,0,0,0,1
Dengerin cerita tentang exodus etnis Tionghoa dampak PP Keluarganya salah satunya tapi dia masih merasa sangat Indonesia Meski besar di Cina dia lebih nyaman dengan sesama Tionghoa yang dari Indonesia,0,0,0,0,1
Masalahnya persen rakyat indonesia sudah tahu bahwa jokowi ga mampu pimpin RI,0,0,1,1,0
Human rights ni agenda yahudi untuk menghalalkan yang haram dalam Islam kita patut tau Allah rights Hak Allah jaga hak Allah insya Allah semua terpelihara,0,0,0,0,1
Sarap nih orang udah Salah Bego Bukanya malu,0,0,0,1,0
Anjing polisi polisi anjing keparat,0,0,0,1,0
Anies Sandi Gunakan Produk Saracen untuk kampanye,0,0,0,1,0
Kata Untuk Hari Ini ahoker goblok Tuntut lengserkan jokowi,0,0,1,1,0
Kalau aparat itu dibayar dengan uang rakyat dan kerja untuk rakyat kalau KEPARAT dibayar dengan uang rakyat kerjanya NGEBACOT provokasi rakyat,0,0,0,1,0
Sampai detik ini sih masih tetap bertahan dengan pernyataannya tersebut yang mengatakan kalau kitab suci adalah fiksi dan fiktif ini betul baru D N AIDIT malah dia tantang umat islam juta orang di negeri ini lalu mau kita apakan ini orang,0,1,0,1,0
Bubarkan saja KPK ternyata lemah Harusnya diperkuat di PTUN ini malah batal artinya bohong OTT,0,0,1,1,0
haha memaki untuk melawan mah harus daripada ditindas pemimpin munafik melindungi penista agama dan lain lain Agama no islam taubat,0,0,0,1,0
Masih yakin ini president Ganti Presiden WAJIB gimana pendapat mohon pencerahannya prof,0,0,1,1,0
agama yaitu Islam katolik Kristen dan buddha di desa juga terdapat masjid gereja untuk umat katolik gereja untuk umat kristen dan wihara,0,0,0,0,1
Agama jalan hidup benar bukan nyembah Allah SWT dikira Tuhan benar padahal dungu dan biadab,0,1,0,0,0
bersyukur dalam keadaan apapun apa yang sudah tuhan berikan harus diterima dan harus mensyukuri segala,0,0,0,0,1
Apalagi kekayaan SBY hasil korupsi semua,0,0,0,1,0
Masih ada yang berani bilang Pak Jokowi pro asing Asing Semoga selalu sehat Pak Jokowi,0,0,0,0,1
Kopar kapir preet pret buktinya junjungan lo si uno mungilmu nya ke negeri kafir,0,0,0,1,0
IYAAA SAS KEBETULAN begitu KEMAREN MASIH DI KOSAN aamiin semoga bodong bodongan alias bukan bom,0,0,0,0,1
Ahok Itu Pa Rocky kok ga dianggap menistakan agama Tora mungkin karena pak Rocky orang baik pak dan dia sudah minta maaf ngapain diperpanjang Netizen maaf anda telah kami terima tapi proses hukum harus tetap berjalan Also netizen,0,0,0,1,0
Kenapa bukan jokowi yang lo suruh mundur,0,0,1,1,0
Otak mulut dan jari tidak sinkron ternyata sangat lucu sekali Kalau say,0,0,0,0,1
Lebih baik mundur pak,0,0,1,0,0
Tahukah Anda apa persamaan antara malin kundang dengan Ahok mereka berdua sama sama DURHAKA ASBAK Iklan Ahok Jahat kampanye ahok jahat,0,0,0,1,0
Belum ada jawaban dari Ketum Icuma I apa para intelektual Muslim mampu dan berani bahas terbuka Muhammad Nabi Gadungan,0,1,0,1,0
gampang banget edan,0,0,0,1,0
Jika Anda mencari sahabat yang tanpa cacat Anda tidak akan pernah punya sahabat,0,0,0,0,1
Asu wong wasitnya picek jingan,0,0,0,1,0
ah dasar jablay murah,0,0,0,1,0
Debat Final Pilkada jakarta mati kau hok,0,0,0,1,0
Mohon pencerahan secara etika politik internasional sebagai gubernur melakukan hub bilateral dengan negara lain serta relevansi dengan tugas kewajiban untuk dki terima kasih,0,0,0,0,1
salah cung gue bukan bani kacung dungu seperti lu itu siapapun yang memerintah kalo ngawur kebijakannya seperti yang sekarang ini bakal gue tentang,0,0,0,1,0
Sejak awal banget kayaknya masih ratusan atau malah puluhan Waktu itu belum rame orang kirim tubir Jadi adminnya yang mancing Inget dulu saya dulu debat lgbt kan nah saya pura pura jadi cons Eh dikira homophobic beneran dan dihujat Sekar,0,0,0,0,1
