original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
"  Menag   minta riset PTKIN jangan hanya berorientasi publikasi artikel di Scopus dan sejenisnya. Namun, output inputnya harus bisa jawab tantangan umat Islam    . PTKIN perlu buat pangka lan data sebagai rujukan pembangunan. Misal database ulama Nusantara",twitter,0,0,0,0
Presiden paling buruk dalam sejarah bangsa2 cebong    ,twitter,0,0,1,1
Me nusantara kan dalam arti  nasionalisasi assets yang dikuasai asing hanya bisa dilakukan pemimpin yang sungguh nasionalis patriotis.  Nusantara versi proxy hny bertujuan lemahkan ketahanan nusantara/nasional suatu bangsa    ,twitter,0,0,0,0
"    Foto profile nya saat naik pesawat, tapi masih bisa  lagi jangan cintai produk asing,dari hal sederhana ini saja,kita sudah bisa  mengukur berapa parahnya tingkat  kemunafikanmu,lebih baik anda lagi terjun dari pesawat biar ucapan anda sesuai dengan perbuatan.  ",twitter,0,0,0,1
  Remukan rengginang cocot ah    ,twitter,0,0,0,1
"      : Ku dah padah eh, even kau bodo bulak curang pun dengan ompuan ya. Nya still maok kau. Segal sayang eh. Kau bodo sikpande hargaai    ",twitter,0,0,0,1
"Aku ga tau kedepannya nasib dia gimana yang penting hari ini dia aman dulu. Kalau ada yang mau adopt dia juga boleh banget! 
Liat ternyata badanya gembil berisi gini manis banget bocahnya, ekornya juga lumayan kayanya ini anakan mix. Tapi tanpa memandang ras semoga anak ini bisa sejahtera",twitter,0,0,0,0
"              Acara ga mutu, iNi ulah mantan aktivis gimana  ormas mahasiswa gembong pki yang jadi musuh bebuyutan HMI      ",twitter,0,0,1,1
"    ayo pilih alin aja! alin tuh bawel banget semuanya diomongin, ngeliat banci dijalanan aja aku omongin tapi baik kok       ",twitter,0,0,0,1
  Sudah diadopsi pemerintah pusat juga nih.    ??  ,twitter,0,0,0,0
    ..... Pak Prof. ..... Jangan pak Prof. Bilang itu cuma soal pendapat.... Itu  tidak benar karena disampaikan di forum terbuka.... Itu ngaco dan  tidak bisa di biarkan.... Pak Prof. Sebagai pemuka agama dan sebagai Ulama harusnya meluruskan,twitter,0,0,0,0
    Biadab tuh oknum aparat keparat    ,twitter,0,0,0,1
  Hahahaha jancuk    ,twitter,0,0,0,1
  Untung aku kunti,twitter,0,0,0,0
"  KaiSoo itu couple yang hangat. Waktu di bandara tanggal 1 Maret kemarin mereka nggak mau kalah sama HunHan. Dari Korea sampai Cina, dan dari Cina ke Korea. Kai demen banget deket-deket D.O.  KaiSooFact      ",twitter,0,0,0,0
Wuakkakaa.. mampuss!! ga salah gue diblock dia sejak jaman Jokowi Ahok nyagub. Gaya lo toong.. toong.. Anies sandi   ,twitter,0,0,0,1
Dan dari orang asing yang ngobrol karena bosen nunggu transit akhirnya jadi temenan sampe sekarang       ,twitter,0,0,0,0
        Itu dia mata picek... Matanya cuma lihat sebelah...    ,twitter,0,0,0,1
    Maaf sebenarnya twiter pertama  kali dbuat bukan buat orang bego    ,twitter,0,0,0,1
  Ha ha kocak ...kalabong emang dungu    ,twitter,0,0,0,1
"  Sehingga catatan itu yang kami buka kembali. Tidak boleh dilupakan pengalaman Pilkada DKI jakarta 2017,   dan   yang diusung partai gerindra  dan   berhasil menumbangkan petahanan yang diusung oleh koalisi besar yang dimotori  ",twitter,0,0,0,0
Mengenal Walpri Perempuan dalam Pilkada Bondowoso  ?? Radar Jember,twitter,0,0,0,0
      Di sana mayoritas  buddha . Ada juga pendetanya yang ikut Demo. Kau googling lah video demo di Thailand biar tau.    ,twitter,0,0,0,0
    Begitulah cara komunis bermain.    ,twitter,0,0,0,0
suka kesel sama orang yang pas gua jadian confess ke gua giliran gua jomblo malah pada kemana tau NGOMONG SAMA SILIT    ,twitter,1,0,0,0
"    Ehhhhh BANDOT   LU MAU KRITIK PAK JOKOWI AMPE MENCRET DARAH IS OK.... tapi kalo LU HINA, FITNAH... KAMI AKAN AMBIL TINDAKAN....  PAK JOKOWI PRESIDEN !!! PEMIMPIN NEGARA...  LU PEMIMPIN AGAMA tapi SALAH KAPRAH LUUUU      ",twitter,0,0,0,1
"  Kita balas di sini gima kita usir  buddha       : Kurang Ajar, Etnis Muslim Rohingya disingkirkan  dari Data Sensus Penduduk Myanmar  ",twitter,0,1,0,0
Astagfirullah mata gue ternodai  Terkutuk kau yang ngebokep     ,twitter,1,0,0,1
allah tidak memanggil orang yang mampu tetapi allah akan memampukan siapa saja yang mauyang rindu yang yakin ke baitullah,twitter,0,0,0,0
"    kontol ye, apus ga      ",twitter,1,0,0,0
PENGOBATAN MONYET KEDIH   ,twitter,0,0,0,0
  pergi lo bangkai    ,twitter,0,0,0,1
Kebingungan akan apa yang bisa ditoleransi dan enggak bikin gue mikir itulah alasan kenapa dalam katholik ada Paus sebagai Wakil Kristus    ,twitter,0,0,0,0
     Itu... udah... ketawa kunti...    ,twitter,0,0,0,0
Aamiin ya rabb.. Tolong   Indonesia ya Alah dengan yang lebiiihhhh baik..,twitter,0,0,0,0
    : Ustadz PKS Yudi Widiana nilep duit pakai bahasa agama Juz   Liqo Felix Kwetiauw   alumni 212 pada mingkem    pura2 budek..giliran Bu    ,twitter,0,0,0,1
  Amin... Semoga Istiqomah... jangan khawatir cibiran orang anggap aja ujian.. Ingat banyak orang2 yang dulunya masalahnya suram bahkan kafir sekalipun kemudian taubat dan menjadi tokoh pejuang agama Islam...    ,twitter,0,0,0,0
"  Video call dengan Pak Gubernur   yang sedang dinas ke Istanbul, Turkey. Dalam video call ini saya melaporkan yang pertama  ialah tempat hiburan malam Karaoke Sense   Diskotik Exotic telah ditutup secara hormat tanpa harus keras, dibantu oleh  ",twitter,0,0,0,0
"  Yang kita bela adalah Pancasila dan Kedaulatan Negara. Kalau   tidak mendukung, maka LENGSERKAN SAJA!!... Saat ini Ancaman sudah Nyata!!.  ",twitter,0,0,1,1
"  PROYEK SARACEN untuk GANJAL PELANTIKAN ANIES masih TERUUS.... Temuan Baru Kasus Saracen, Ada Foto Tokoh partai politik  ",twitter,0,0,0,1
  ITULAH si ahok kutil babi,twitter,0,0,0,1
  kenapa Sukarno tidak dikonotasikan juga rejim anti demokrasi dengan embel2 presiden seumur hidup?    ,twitter,0,0,0,0
Hajar ndan.. ganyang PKI   ,twitter,0,0,1,0
bangke  sampe sekarang ga bisa   tidur siang     ,twitter,0,0,0,1
Pak jokowi kasian juga goregan PBB,twitter,0,0,0,1
  Amiinnnn  Dan Semoga Pak Jokowi jadi presiden lagi,twitter,0,0,0,0
"    Daripada gak menikah sama sekali...daripada menyimpang lgbt !Menikahlah, hidup lebih berkah...Dunia sudah rusak dengan perzinahan kini ada gerakan stop perkawinan dini.      ",twitter,0,0,0,0
Kapolri   harusnya mundur dari jabatannya...,twitter,0,0,0,1
Berdayakan Ekonomi Pesaentaren Ulama Jawa Barat Dukung Jokowi di Pilpres 2019   Tetap jokowi 2019 ,twitter,0,0,0,0
"  Semangat Terus Pak  .   Kantor Staf Presiden Harus Terdepan Publikasikan Semua Kegiatan Presiden Supaya Rakyat Tau Bahwa Presiden Kerja Keras Membangun Bangsa ini, kerja.. kerja.. kerja            ",twitter,0,0,0,0
  DARIPADA COCOT    ,twitter,0,0,0,1
"  ini saya setuju, makanya dukung presiden yang sudah berupaya mengurangi kekuasaan asing, mengurangi ekspor mentah, mengganti kontrak  yang merugikan Indonesia  ",twitter,0,0,0,0
        Kristen Nusantara pasti ada contoh HKBP Huria Krsten Batak Protestan  gak J Gereja Kristen Jawa  Gereja Pasundan  Gereja Manado  Gereja Maluku  Gereja Papua  dan lain lain. Masing2 punya ciri khas sesuai tradisi suku masing,twitter,0,0,0,0
         Baru 3 tahun dah segitu ya bentar lagi lewat utang sby njiiieng,twitter,0,0,0,1
"    mungkin  masih banyak masyarakat  tionghoa yang lebih pancasialis dari pada wong jowo cuma  nggak terekpos aja, contoh nyata pak kwik ekonom dan ustadz felix siauw           ",twitter,0,0,0,0
                            freeport  tak akan berdiam saja setelah negisiasi kalah..,twitter,0,0,0,0
Negara kayak menipu bocah SD aje.. Dokumennya hilang ... Fuih..,twitter,0,0,0,1
Allah SWT yang disembah dungu & biadab ya PERCUMA,twitter,0,1,0,0
     ogah prabowo+pak gatot baru ok,twitter,0,0,0,0
Perbanyaklah membaca CERDAS biar gak dicap goblok    just_kidding NB : hanya orang dengan IQ diatas rata-rata yang mengerti tulisan di atas ,twitter,0,0,0,1
"  Calon gubernur Jawa Tengah nomor urut 1,  , mempe  anyakan program unggulan rivalnya,  , terkait pembukaan lapangan kerja sebanyak 5 juta dalam 5 tahun. Menurut Ganjar, di tengah situasi ekonomi saat ini, kemungkinan membuka lapang  ",twitter,0,0,0,0
  Burik. Iya yang gitu burik panuan kutuan jamuran. Hah emang kurang ajar.    ,twitter,0,0,0,1
  We jancuk ngapain aku belajar    ,twitter,0,0,0,1
Amin Rais himbau masyarakat  jangan sampai salah memilih pemimpin.,twitter,0,0,0,0
"      Kalo jaman gue SMP di Negeri dulu hari kamis pake baju kotak2 (jadi kayak seragam sekolah kristen gitu) hari jumat-nya cuma diwajibin pake celana panjang doang, ga pake baju koko, itu dulu yah           ",twitter,0,0,0,0
"    najis lo ngedm gajelas dm gue ga dibales bodo amat , gue doain nanti pentas.lo ga menang      ",twitter,0,0,0,1
jadi cowo banyak bacot amat si anjing mau gua gampar aja rasanya ,twitter,0,0,0,1
Rizal Ramli: Mayoritas masyarakat  Tak Mau Beri Kesempatan Kedua Untuk Jokowi  Klik RMOL  capres rakyat,twitter,0,0,0,0
"   ILC Boediono Century ketika ini terjadi, saya ikuti kasus ini cukup intens. Meski sekarang agak lupa...  Tapi kuncinya kita cuma butuh 2019 Ganti Presiden! Itu...  ",twitter,0,0,1,0
Maju Gubernurnya Sengsara Relawannya,twitter,0,0,0,1
"  mungkin saya  bukan orang baik,dan saya  tidak perlu dianggap baik.paling  tidak saya   tidak munafik dengan berpura  pura  baik.karena yang terpenting saya  bisa berbuat baik      ",twitter,0,0,0,0
"    dalam Kristen prinsip inkulturisasi dalam agama penting, bagaimana menjadi Katholik yang Indonesia ,menjadi Kristen yang Indonesia , sesuatu yang mungkin  asing bagi Islam yang kental Arab.      ",twitter,0,0,0,0
    : Copras calon presiden.. Ndak mikir.. Ndak mikirrrr... (Ndak mikir apa si kowi 1 periode aja babak belur..)   ,twitter,0,0,1,1
Cie tau ma jokowi ga dapet panggung mulai dah jilat-jilat Prabowo dasar lintah   ,twitter,0,0,1,1
  Barusan dongo dongoin pemotor yang klakson bertubi2 padahal jelas lampu merah.     Woy dongo! Berisik norak!       Pas nengok taunya temen SMP  Dia : Chaink?  *aku nangis nganti metu eluh getih puteeeh~      ,twitter,0,0,0,1
"        Kenapa pak prabowo suka kampanye negatif, kampungan dan menggelikan?      ",twitter,0,0,1,1
"      Presidennya Pak Jokowi, gubernurnya saya dan Pak Anton, sehingga program selaras sejalan,     kata Hasan.  ",twitter,0,0,0,0
"  The Lie TJu siswi Kelas 1B, SMP katholik Santo Peterus, 1984, istrinya Ronaldo Pardede siswa Kelas 1A, SMP katholik Santo Peterus, 1984.      ",twitter,0,0,0,0
Kalau nggak mau dengar Ulama dan tetap ngotot kriminalisasi ulama yaa kita lengserkan aja Jokowi,twitter,0,0,1,1
"    Lo tuh yang bencong, bacot lo lebih2 dari cewe. Kaya banci yang ngamen gak dikasih duit bacotnya   Mending lo cakep mah, jelek Kaya gitu. Madesu lagi   Mentioned gue langsung di quote tweet ",twitter,0,0,0,1
Cina lagi.. cina lagi.. sebaiknya di usir aj ya? merusak sih kerjaannya,twitter,0,1,0,1
  Ayoh bangsa indonesia bersihkan etnis cina ahok,twitter,0,1,0,1
"      : Tolong lah, kalo liat saya, bok ya manggilnya pas lagi berpapasan aja. Selain saya sedikit buta, saya juga agak budek.  lagi nunggu      ",twitter,0,0,0,1
  enak begitu yah Om jawabannya.  gimana kalo udah bom sby jangan diperdebatkan lagi tersangkanya udah meninggal...    ,twitter,0,0,0,0
          Kafir ada di Alquran....situ sehat???    ,twitter,0,0,0,0
     Nggak ikut dukung calon presiden tapi sukanya ngatur Jokowi kenapa gak Prabowo aja yang diatur supaya menang dalam pemilihan presiden 2019.,twitter,0,0,0,1
  Kan hebat Ahok bisa memaafkan bini selama 7 tahun bukan seperti yang ono kabur karena ketauan menalukan ngaku ulama kok kelakuan bejad    ,twitter,0,0,0,1
"  Anda DIDUNGUKAN Islam, Quran mengajarkan AMORAL   Ansor Sebagai agama, Islam punya posisi moralnya sendiri  ",twitter,0,0,0,0
"  Owner disini Seo sama Tae, adminnya masih hiring bebisa  ",twitter,0,0,0,0
    Okesip otak bolot gue konfyus   ,twitter,0,0,0,1
yang jelas-jelas masih hidup itu prabowo anak soemitro pengkhianat  bangsa,twitter,0,0,0,1
    Yang perek kan ibu lo.. gimana sih.. pasti sudah dodol ya    ,twitter,1,0,0,1
         Pilih presiden yang jelas orang tua nya yang bukan pengkhianat  negara,twitter,0,0,1,1
Ga apa sih Ahok pernah diblng penista agama tapi ga kek politikus koruptor dipanggil urusan hukum ngeles pake sakit hati-hati ntar keterusan mati.,twitter,0,0,0,1
      Tolol sekali anda ini? Ngaji dimana kau ini kalau agama islam seperti itu? Ketahuan ini orang ngajinya sama orang nggak  jelas ini?    ,twitter,0,1,0,1
New post: Festival Pesona Tambora angkat Eksotisme Alam dan Budaya Dompu dan Bima,twitter,0,0,0,0
"      Bang   melakukan itu. Dia tetap Kristen, istrinya tetap muslim. Bisa kok, dengan strategi tertentu .      ",twitter,0,0,0,0
"  Presiden Joko Widodo (Jokowi) membuka Kongres 29 Perhimpunan Mahasiswa katholik Republik Indonesia (PMKRI).      berpesan di konteks tahun politik 2018, agar semua pihak menjaga kondisi. Kontestasi politik perlu diisi dengan adu program dan gagasan ",twitter,0,0,0,0
"    Cebong dikasih fakta dia bilang dusta, Cebong dikasih dusta dia bilang realita, Cebonger  emang bikin gemes          ",twitter,0,0,1,1
    Cina kafir ini mah...Bangsat lu!! Dasar Komunis !!    ,twitter,0,1,1,1
      Rakyat kaum bani cebong    ,twitter,0,0,1,1
"  KENAPA GUE NANGIS ANJIR, CUPU LO FIK!      ",twitter,0,0,0,1
kangen edan        ,twitter,0,0,0,1
  Ohh mami kontolku besar panjang 3 jari setengah panjang lewat pusat aku..mungkin  3 aku ngentot mami.mami kecapaian...    ,twitter,1,0,0,0
"  Di kuliah umum Maroko, ada yang bilang Anies     Super Gubernur    .  mungkin  jaga perasaan, gak enak kalo bilang     Anda yang lebih layak jadi Presiden ",twitter,0,0,0,0
"  Ini orang-orang maha benar nan suci maunya apa sih?   Penghina presiden dilepas karena masih di bawah umur ngeluhnya nggak ditahan karena Cina.  Kalau misal ditahan, mungkin  ngeluhnya pemerintah mau balik ke orba.  Njuk geleme piye, su?      ",twitter,0,1,1,1
Ga salah memang       bilang antek asing tapi adiknya Prabowo bilang Prabowo pro Amerika.   ,twitter,0,1,0,1
"  Dijodohkan Presiden, Pengantin Wanita Tajikistan Tampak     Sedih      ",twitter,0,0,0,0
"  Peresmian dan Pemberkatan Gereja katholik Hati Kudus Yesus Batu Gantung, Ambon      ",twitter,0,0,0,0
  7. Kaga ngeliat tapi     ngerasa         akak dan gua ngerasa lagi tot sama setan      ,twitter,1,0,0,0
    : Eh ada wa  awan Selandia Baru Rasa Kampret dan dibuat berita oleh Kampret disebar di WAG. Konferensi Pers  tidak dilakukan    ,twitter,0,0,1,1
          Pencitraan Lu...ah.......Prabowo masih tidur.....,twitter,0,0,0,1
"  Ustadz Subki Al-Bughury, S. Sos.I saja mendukung Pilkada Damai di kabupaten Sinjai Tanpa Hoax, Ujaran Kebencian dan Isu Sara,..KALAU ANDA...??         ",twitter,0,0,0,0
    :  RETWEET Sensasi Ngentot Dengan Cewek Cantik Berhijab ...   ( part 1 )   blow job  kontol  hijab  ngentot hijab  sepon gak on    ,twitter,1,0,0,0
          biasa bro dia ciri2 cebong adu domba begitu so lugu namanya juga cebong buzzer recehan yang begini      ,twitter,0,0,1,1
(DETIKCOM   Jangan Buru-buru Tolak Wacana Pilkada Lewat DPRD)  pemilu  pemilu 2019,twitter,0,0,0,0
"  FPI itu ada dan NYATA, Darul Islam itu ada dan NYATA     Isis itu  tidak ada.. hanya propaganda politik  ",twitter,0,0,1,0
     Prabowo sudah tua perlu generasi muda yang bisa blusukan dan Jokowi masih muda dan saat ini sering blusukan diberbagai pulau,twitter,0,0,0,1
  Mohon Maaf      Kalau Sekarang Pemilihan PRESIDEN anda Memilih Siapa  Bpk Jokowi : Like  Bapak Prabowo :      ,twitter,0,0,0,0
"  Bukan ga berani, sepertinya.minoritas tau diri dan pasrahh, karena pembalasan milik Tuhan Allah.  ",twitter,0,0,0,0
napa dah shopee kampang    ,twitter,1,0,0,1
"  Bu, di perpustakaan orangnya pada bisu ya bu?   hah? Emang kenapa nak?   tuh mereka pada diem2an, ga ada yang bersuar ",twitter,0,0,0,1
lu baca bandingkan modal dengan hasil diperpanjang atau tidak dasar antek asing,twitter,0,1,0,1
  Kerjaan? Tugas prakarya seni budaya?  ,twitter,0,0,0,0
  kolam buaya kagak ada qey    ,twitter,0,0,0,0
  Yu...mari kita songsong presiden baru ditahun 2019,twitter,0,0,0,0
      Mana mungkin gue bani ngepost milik orang lain nik--          ,twitter,0,0,0,0
    Cebong tidak akan pernah senang lihat kejayaan pak anis mereka akan tetapi  sirik. yang parahnya kalau  junjungan dipuji habis habisan meskipun melakukan hal buruk.    ,twitter,0,0,1,1
    :   kalo busuk mawati beragama islam .. Maka dia Takut dengan dirinya sendiri Gejala gila nich nenek ..    ,twitter,0,0,0,0
"  Salah satu obyek vital yang pengamanannya lemah itu gedung DPR. Semoga dengan disahkannya UU Antiterorisme yang baru, DPR tak jadi sasaran bom bunuh diri. Amin. *Tapi doa saya biasanya tak terkabul  ",twitter,0,0,0,0
ini jalan dua platform ya di fb juga jalan bom yang gede kalo mau dapet    ,twitter,0,0,0,0
Dikira orang katholik coba    ,twitter,0,0,0,0
  berarti lo cacat    ,twitter,0,0,0,0
          Hahahaha roti buaya mah buat nikahan pak    ,twitter,0,0,0,0
    luhut bajingan    ,twitter,0,0,0,0
Me every night: AAAAA ANJENG GUE MALU BANGSAD. MAU ILANG AJA. AAAAAAAAA. APAAN SIH GUE JIJIK BANGET. AAAAAAAAA. INI APAAN SIH GUE DULU NGGAK DANTA. AAAAAAAAAAA. MAU ILANG AJA. AAAAAAAAAAAAAAA.    ,twitter,0,0,0,1
  Terus?? Alus nya dipuji. Butut nya disebut butut. Goblog disebut goblog.    ,twitter,0,0,0,0
Yang sabar gua mah punya adek2 kunyuk yang bau kek sempak kuda    ,twitter,0,0,0,0
Tuhan itu iBlis . Iblis itu Tuhan . Agama onta    ,twitter,0,1,0,0
                Assalamualaikum ibu   tolong harap bantuannya untuk kami  korban phk freeport ,twitter,0,0,0,0
       Para jendarial propaganda mereka perang propaganda dengan jualan utamanya pki dan cinaisasi.,twitter,0,1,1,1
  Ngentot   dong    ,twitter,1,0,0,0
"  Pesan Presiden Joko Widodo,    Saya meyakini Negara kita Indonesia akan semakin besar dan kuat apabila Ulama dan Umaro beriringan    . Selengkapnya  terkait pesan Bapak Presiden simak video berikut ini  Jokowi Silaturahmi dengan Ulama .. Jokowi Cinta Ulama .. Jokowi Aja  ",twitter,0,0,0,0
NGAKAK! Para barisan cebong sakit hati mau pake isu saracen untuk nyerang Anies-Sandi agar gagal dilantik,twitter,0,0,0,1
       Prabowo si mulut busuk Rizieq anies Fadlizon Fahri mereka kumpulan sampah negara jadi kelakuan mereka juga kaya sampah,twitter,0,0,1,1
"  Bak kata orang Indonesia tu, kalau pelaburan luar tak wujudkan peluang perkerjaan, itu bukan pelaburan tapi penjajahan ekonomi. Jangan kesal kemudian. Ubah selagi sempat.  ",twitter,0,0,0,0
"    Betul , lalu kenapa  tidak ada hindu nusantara, buddha  nusantara,khonghucu nusantara.kristen nusantars..Whats wrong? Why? Coba argumennya prof sambil ngopi   guyon2     ",twitter,0,0,0,0
Masih aja ada     Orang Berpendidikan     berpikir Ekonomi saya adalah ekonomi pembangunan para ekstrimis,twitter,0,0,0,0
  waktu itu belum ada buzzer idiot...    ,twitter,0,0,0,1
"  Lebih baik mendengar suara bom, guntur, geledek, petir, atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa-apa.  sidomi      ",twitter,0,0,0,0
Cagub Jabar Bicara Soal Toleransi di Muzakarah Icuma I Jabar,twitter,0,0,0,0
Cuma manusia otak dungu yang sekarang ini teriak-teriak     bubarkan pki     buku buat dibaca!! jangan bodoh! Otak kosong mulut nyap nyap,twitter,0,0,0,1
Kisah pengemis yahudi buta ,twitter,0,0,0,0
"  Pelaksanaan Makin dekat, Presiden Jokowi Minta Promosi  Asian Games 2018 Digencarkan    ratas  ?  ?  ??Presiden Minta Promosi Asian Games Makin Gencar ??     ",twitter,0,0,0,0
  cebong emang jagonya bikin dan sebar hoax    ,twitter,0,0,1,1
"  Kreatifitas masyarakat  Desa Berdaya   itu tiada batas, dan mampu meningkat kan prekonomian serta menghidupkan roda ekonomi mikro di desa.  salam berdaya dari Desa Sengon,Prambanan.   Sharing Happiness  ",twitter,0,0,0,0
Setelah kasus PKI di lebih rame-rame antek komunis membuat opini dan statement mengaburkan kebangkit an PKI,twitter,0,0,0,1
"  Tiga isu penting TGB Zainul Majadii, justru karena tiga isu itu satu kesatuan: Kuatkan ekonomi umat, sejahterahkan rakyat kecil dan budayakan Pancasila.  ",twitter,0,0,0,0
"  Gelap ada 5 macam, gelap kerana hari malam, gelap mata kerana buta, gelap otak tiada ilmu, gelap hati tiada agama, gelap hidup tiada kerja.       ",twitter,0,0,0,0
Revisi hukum pidana dengan memasukkan klausul mengenai PSK sukarela sudah sangat dibutuhkan. Indonesia yang gencar mempromosikan diri sebagai surga wisata internasional senyatanya perlu memagari...,twitter,0,0,0,0
     RPG  pedia     Gubernur Jaman Now dekat dengan Rakyat pilih nomor 1     Kami Ganjar Yasin     Kandang Banteng    Salamnya   Temannya RPG   namaku RUDY   Temannya RUDY  ,twitter,0,0,0,0
  WOI BOLOT    ,twitter,0,0,0,0
Kenapa   bicaranya sesuatu yang remeh temeh seperti masalah kalajengking karena belio tau oposisinya seperti   itu pasti nyinyir jadi stress dan stroke sendiri...karena emang dosen ga laku...bacot gede hasil karya ga ada... bahkan anak asuhnya mayor dungu,twitter,0,0,0,1
"      Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita, ?? tutur Djarot di hadapan peserta Rakerca bisa us PDI_Perjuangan Kota Gunung sitoli.     GubernurZamanNow    Djarot Sihar2    Sumuta pilih 2 Djoss  Djarot Sihar Menang  Gunung Sitoli  PDI Perjuangan  ",twitter,0,0,0,0
"      :   sekalian kalo di pasar nemu tukang jualan pisang, makiin aja abangnya gara gara dia pendukung lgbt !!!!!! haduh      ",twitter,0,0,0,1
        Setipe sama yang dibelain.  Kata andalan     cebong     adalah pemuas syahwatnya         ,twitter,0,0,1,1
"  Ajak semua Muslim cari tahu siapa Muhammad sebenarnya, jangan sampai dia enak2 cocok2 penis bangsa ini jadi susah  ",twitter,1,1,0,0
"    Eh dungu, ngapain lu masih mensen2 gue, katanya mau muter alun gue. Lu itu cuma bisa forward berita tanpa analisa. Kelompok MAHO mana ada yang cerdas                     ",twitter,0,0,0,1
        hehe typical bani pekok. ga bisa  bantah terus danga dungu dah.    ,twitter,0,1,0,1
        ~improvisasi itu lagu..al Quran itu tafsir..masak susah mikir gituan..murotal itu improv..Tilawatil Quran itu improv..raut mukamu itu tafsir..cara kentutmu itu tafsir..cara ngentot aja tafsir..cara kawin itu tafsir...ngaji yang bener.!!      ,twitter,1,1,0,1
SEMOGA KITA TERMASUK ORANG2 DENGAN WAJAH yang BERSERI2  ???  Jumat Berkah     Wajah-wajah  (orang-orang mukmin) pada hari itu berseri-seri.(Al-qiyamah: 22)     Dan  wajah-wajah  (orang kafir) pada hari itu,twitter,0,0,0,0
    Yang panik itu yang mau ganti presiden tapi ga tau calonnya siapa! Ups mungkin  karena ga bisa berbuat banyak!!!!! Karena dibawah kepemimpinan pak   banyak koruptor tertangkap  !!! Jadi mau ganti presiden!!! Siapa tau bisa di nego!!,twitter,0,0,1,1
Haruskah aku buat thread jadi TKI dimalaysia dengan jam kerja 16 jam? Sebenernya ini kilang memang jahanam betol    ,twitter,0,0,0,1
.  Ekonomi : hancur  Subisidi : dicabut  BBM : mahal  Listrik : naik  tidak karuan  Sembako : tak terjangkau rakyat  Politik : kisruh terus  Agama : dinistakan terus  Kebijakan :  tidak pro rakyat  HAM : terbengkalai  Leadership : LEMAH    Dua periode?,twitter,0,0,0,0
    Dan Indonesia harus menghormati AS!!  Ntu sape nyang kemaren ngomong begitu?? Wahhh dari roman2nye pasti antek ASING tuh    ,twitter,0,1,0,0
"  Bersiap usir sepasang= ASING-CINA,,               Selamatken Hutan  ",twitter,0,1,0,0
"  Fuh..bila ada orang cadang nak tutup tahfiz. Maka berbondong-bondong la manusia melayu kutuk habis-habisan demi agama islam katanya.Tapi aku tengok rupa yang melalak macam yahudi lagi,siap buat live kata sosmed  yang dia tengah tunjuk langit kat zouk.Sola  ",twitter,0,1,0,0
dari. Sam Aliano    Calon Presiden 2019.    Indonesia Bebas Hutang.  ??  Indonesia Bubar Pas Kiamat.  ??  Umroh Gratis per 1 Orang.  ?,twitter,0,0,0,0
        Pencipta hoaks ya presiden dan wakilnya    ,twitter,0,0,0,1
"  *dari swasta katholik  yoi aku TK sampe SMA di swasta katholik, ketemu temen yang itu2 aja selama 12++ tahun, belakangan mikir yaudah lah toh 1-2 tahun lagi keluar dari situ      ",twitter,0,0,0,0
Muncul sudah antek antek PKI dah berani muncul terang-terangan mudah-mudah pemerintah tidak tinggal diam.   ,twitter,0,0,1,1
"  Su Pin siswi Kelas 1C, SMP katholik Santo Peterus, 1984, istrinya Ronaldo Pardede siswa Kelas 1A, SMP katholik Santo Peterus, 1984.      ",twitter,0,0,0,0
"    kalau kualitasnya gini jangankan bayar nanti 31 Mar, gratis pun mending pake antena nonton di Indosiar",twitter,0,0,0,0
  1. Mengandung ekstrak lidah buaya  2. Tidak mengandung Alkohol 3. Memiliki rasa manis 4. Tidak bereaksi terhadap obat lain 5. Aman digunakan untuk anak2   bayi 6. Kemasan finger off yang tak bersentuhan dengan luka 7. Tidak perih pada ,twitter,0,0,0,0
"  Islam datang di Indonesia dengan dialog kebudayaan. Itulah alasan mendasar Islam dapat dengan mudah berkembang, karena antara Islam dan budaya tidak pernah dipertentangkan  ",twitter,0,0,0,0
  onta ya bukan aku ,twitter,0,0,0,0
"    saya  lebih khawatir lagii kalo dek tsamara gak berhenti ngetwit hal2 yang gak penting,. saya  takut antusiasme rakyat merosot liat kader partai seperti ini, Harus jadii pertanyaan  besar apakah rakyat sudah tak tertarik  lagii liat PSI? Apakah ada terust yang  ",twitter,0,0,0,0
Bagaimana perasaan walubi kalo umat  buddha  di indonesia yang di usir dan di bantai???,twitter,0,1,0,1
  Giliran ambruk cuma planga plongo kaya ayam kena tetelo ??        Putin   Prabowo Untuk Indonesia   2019 Ganti Presiden,twitter,0,0,0,1
Kak minta tolong bantu share ya,twitter,0,0,0,0
PRESIDEN soeharto  AKAN RESMIKAN TIGA MUSEUM DI  TMII,twitter,0,0,0,0
      Lu nyindir pak de? ?.  2019 Ganti Presiden,twitter,0,0,1,1
"  jangan ada yang percaya dengan akun ini   WA 081381413774  Awalnya dia ga percaya saya  buat CAM seks, terus saya  buktikan Vc beberapa detik, pas suruh Transfer alesannya neko2 7Ni muka nya kaya monyet  ",twitter,1,0,0,1
"      bicara sains kok nonton youtube, lakukan eksperimen sendiri, jangan nonton youtube yang bisa dimodifikasi sama pembuatnya, hadeh pantes GEblek      ",twitter,0,0,0,0
