original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
BELA IBU ASMA DEWI SEBAGAI BENTUK SOLIDARITAS ATAS KEKEJAMAN REZIM ANTI ISLAM .   ,twitter,0,0,1,0
    :   tolol itu banyak yang bela penista agama walau sudah tersangka ,twitter,0,0,0,1
  Waini kurang minum kopi luwak biar gak deg2an alias kocak si pak bolotnya pas depan congor  ,twitter,0,0,0,1
"  Hasil Akhir, Menyatakan   Melindungi Ahok TERDAKWA PENISTA AGAMA !!!  ",twitter,0,0,0,1
Cie..ada mau yang narik-narik Gatot Nurmantyo bersaing dengan Jokowi nih...gak pas lah TNI aktif loh..Kalau buat 2019 Prabowo mau ditinggalin?,twitter,0,0,0,0
  Nga usah debat sama para kampret kerena otaknya sudah direndam kencing onta    ,twitter,0,0,0,1
Khofifah merupakan Srikandi NU yang pantas menduduki kursi Gubernur Jatim 2018 dengan didampingi Emil Dardak sebagai Wakil  bagus   Khofifah Emil Jatim Satu,twitter,0,0,0,0
"  berawal dari mikir nyeleneh kenapa Tuhan ku ciptain anjing dan babi yang jelas di kitab Ia mengharamkan kedua nya, bahkan untuk babi, menyentuh kulit nya yang basah saja sudah termasuk haram. Akal ku belum sampai kesana, mungkin  aku kurang baca.      ",twitter,0,0,0,0
"      Itu semalem di   juga ada banyak PCK , pekerja cocot komersial.    ",twitter,0,0,0,1
{mu} ngapa gue ngikutin beritanya bencong-bencong itu yaelah    ,twitter,0,0,0,1
"  Tomohon juga merupakan pusat pembelajaran agama Kristen dan katholik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang.  Tomohon International Flower Festival       ",twitter,0,0,0,0
"  Kalau cuma soal melokalisasi agama, NU sudah kalah kreatif dengan Kristen (Protestan) di Indonesia. Ada Kristen Jawa, Batak dan sebagainya  ",twitter,0,0,0,0
    :  Iklan Ahok Jahat  bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau,twitter,0,0,0,1
"  PBB pandangan saya naik secara signifikan , paling bagus pasangan presiden incumben melawan Gatot Nurmantyo   Yusril  ",twitter,0,0,0,0
"  Gaes  Hanya Presiden   yang blusukan dihampir seluruh pelosok Negri ini.    Jokowi mendengar langsung Keluhan dan Keinginan warganya serta mengecek sendiri Program Pemerintah    Nih video  Pemimpin yang Duduk sama Rendah, Berdiri sama tinggi bersama ",twitter,0,0,0,0
"  __-__  Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjuntukan kembali bertemu  dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4)  Seba Baduy 2018   ",twitter,0,0,0,0
  Setan si lu ya    ,twitter,0,0,0,1
    guee lagi celeng gak bikin saya  esmosi. Jangan mancing dong    ,twitter,0,0,0,1
  Kenapa cebong kelojotan dengan takjil  2019 Ganti Presiden .. Kalo kalian waras buatlah takjil yang sama bukannya ngamuk ngamuk ngga karuan. Giliran presiden di hina kalian mingkem..  2019 Ganti Presiden   2019 Ganti Presiden Kacung    ,twitter,0,0,1,1
"  Kampang memang    ,",twitter,1,0,0,0
  rezim tukang nipu. hoax . anti kritik    ,twitter,0,0,1,1
"      Cebong kurang kopi eta mah...    Harga harga naik, ngakunya masih bisa beli.. padahal mah ngutang      ",twitter,0,0,0,1
Para tokoh politik yang bersebrangan sama pemerintah semakin berani bicara kasar jauh dari etika si parabowo berani bilang elit goblog siapa yang dia maksud.anda sekolah dimana wo sampai kapan pun anda  tidak akan jadi presiden.anggota dewan sudah berani bilang kemeentarian agama bangsat.    ,twitter,0,0,0,1
"      Cara berpikir bayi tabung perpaduan sperma KAMPRET dan ONTA.., jangan pernah diragukan lagi.      ",twitter,1,0,0,1
    monyet yang di sumber juga masih pada idup tuh     ,twitter,0,0,0,0
"    Kata cebong   Ah.. telur naik cuma 3000an aja berisik, dasar kampret miskin...     ",twitter,0,0,0,1
"  Selamat sore tweeps. Hari ini (18/4), Presiden Jokowi memimpin Rapat Terbatas  ratas di Istana Kepresidenan Bogor, Rabu (18/4) membahas mengenai Percepatan Pelaksanaan Berusaha (Online Single Submission/OSS). Berikut beberapa poin arahannya. Simak ya    ",twitter,0,0,0,0
Gimana menyelesaikan kasus impor alutsista brimob ini pak   ? Kalau gak  mampu mending mundur ajalah pak   ,twitter,0,0,1,0
"      Aww good luck, aku suka pusing kalau bahas budaya populer  ",twitter,0,0,0,0
Nama: Gatot Saptono a.l Al Khaththath Status: Tersangka  Kasus: Pemufakatan Makar (dugaan) Pendukung Anies Sandi,twitter,0,0,0,1
"  Jelang Pilkada, Pemkab Garut Kebut Cetak 116 Ribu  e-ktp   ",twitter,0,0,0,0
Yeeee...  Indonesia hebat.  Indonesia dibanjiri Tenaga Kerja Asing.    Pak Jokowi Keren deh. Top banget. Kalau bisa Presiden Seumur Hidup.???  Ayo dukung Jokowi Balik Ke Solo   2019 Ganti Presiden,twitter,0,0,1,1
anjing-anjing Orde Baru kayak   emang tukang NGIBUL.kagak  malu mengaku Ustadz?,twitter,0,0,0,1
Indosat eek    ,twitter,0,0,0,1
"  Di Maiyah tidak ada keamanan tapi selalu aman, karena masing-masing setiap diri yang hadir di Maiyah adalah prajurit keamanan. Kita selalu belajar saling mengamankan, menyamankan dan membahagiakan.      MS April  ",twitter,0,0,0,0
"    nggak, terlalu berlebihan, cukup butuh presiden yang gak takut miskin  ,hilang kuasa dan tahta!  ",twitter,0,0,0,0
"  Ayat apa yang dingajikan? Perintah perangi, bunuh, dan penggal kafir?",twitter,0,0,0,0
      yang komunis itu siapa    ,twitter,0,0,0,0
ga enak isinya sayur doang,twitter,0,0,0,0
"                  Melalui Sedulur Ngaji semoga ALLAH ijinkan Gus Ipul,Mbak Puti jadi Gubernur dan Wagub Jatim  ",twitter,0,0,0,0
  Puisi Sukmawati puisi sang iblis    ,twitter,0,0,0,1
  Yeuh kunyuk,twitter,0,0,0,1
  Yang ada di otaknya tentang kesetaraan gender cuma telanjang. Dasar mesum cacad.    ,twitter,1,0,0,1
                        PADA JAMILAH? IH AIsaya HaNYA LESBI   ONE MAKRAB    ,twitter,0,0,0,1
"  Bismillah,  superior PRINTING   Harga  Ecer :lagi  polos 135 ribu,Print 145 ribu Lusin:lagi  polos 120 ribu,Print 130 ribu    Bahan : Serena ,dari fit,   Info order:  Pin. 5FD97626  Wa. 081210090063  IG . sriyonoyn   bolanet  pilkada  Jersey 4 Sale   Jersey   Goes To Festival  ",twitter,0,0,0,0
  udik bener kasian. mau ditidurin?    ,twitter,1,0,0,1
"      Saya hari ini menyaksikan, mulai dari petani, masyarakat , ulama, dan pemerintah mendukung program  KapalKemanusiaan untuk Suriah berupa 1.000 ton beras.     - Ahyudin, Presiden ACT.    Yuk, simak penjelasan lebih lengkapnya  dalam video berikut!        Lets  ",twitter,0,0,0,0
"  kenapa mesti diproyekkan ke asing?? katanya nasionalis, pancasilais....kok pilih asing. jangan-jangan antek asing nih.....  ",twitter,0,0,0,1
  Itu artinya bacot lo    ,twitter,0,0,0,1
ternyata Tol ngutang ke Jepang... lewat 3 persen  jokowi layak di makzulkan.. Turunkan Jokowi...,twitter,0,0,1,1
"      Akulturasi suatu agama di suatu daerah adalah keniscayaan, seperti juga Kristen di Jawa yang berjalan berbarengan dengan tradisi Jawa. Tapi kenapa tidak ada istilah Kristen nusantara? Kristen adlh Kristen, Islam adlh Islam, penyebutan Isl  ",twitter,0,0,0,0
Anda mengajarkan ngaji ayat cocok2 penis dan penggal kafir dapat pahala? Anda membiadabkan,twitter,1,1,0,1
    : Kirim foto kontol kalian yang full. .... kalo tertarik  kita vc    ,twitter,1,0,0,0
"  jangan sombong tau hey.. manusia itu sumber bau diantaranya : bau kaki, bau itu, bau udel, bau ketek, congean, korong, cileuh, bau kepala dan (bau mulut : bau karbit, jengak oleun, comberan, dan bangke )      ",twitter,0,0,0,1
    : melayani 2 kontol security di meeting room...    for the video..   ,twitter,1,0,0,0
"    Anjing tai goblok idiot bangsat monyet babi fuck, kontol, ngents, goblok.   Iya tau kasar begitu maaf      ",twitter,1,0,0,1
"  kenapa MENANG YA ANIES,SANDI?   harus USUT KPU DKI,WALAU TELAT!dari AWAL sudah banyak yang Ga WAJAR!KAMPANYE,INTIMIDASI2!dan lain lain  ",twitter,0,0,1,1
udah gue tinggal beli batagor sampe balik lagi belum mulai anjir ngaret amat    ,twitter,0,0,0,1
  enggak. dah tuh pengen gue mute anjir    ,twitter,0,0,0,1
    Wah bawang nya asing nih gan    ,twitter,0,0,0,0
  Mampus lu anaknya langsung nongol    ,twitter,0,0,0,1
"      :     Bisa kagak oum, buat dapetin jodoh.?      Ntu mah pake pelet Jepang ajah dek. Lebih effektif.  Honda beat dengan Honda Jazz ntu b      ",twitter,0,0,0,0
"  Anda berpeluang menjadi tokoh perubahan Pak Lukman, jelaskan Hidup untuk Allah SWT sesat.  ",twitter,0,1,0,0
  sini. Om jilatin memek nya. Mau nggak    ,twitter,1,0,0,0
"    anjir.....  gue ngecek berkali kali buat mastiin itu cewe beneran apa cowo, siapa tau tipuan kaya video yang lain, ternyata asli cewe     terlepas dari gender, tetep ga bener sih astaga   semoga ade gue ga begini, aamiin.      ",twitter,0,0,0,0
    :      iklan BEGO buatan partai BEGO untuk pemilih BEGO    ,twitter,0,0,0,1
"    , tambah acak acakan . Ntar lagi ada pahlawan kesiangan. yang gagalkan kudeta PKI aja gak pakai gelar pahlawan.      ",twitter,0,0,0,0
Kubu Prabowo Selalu Menilai Negatif Kebijakan Jokowi pemilihan presiden 2019   ,twitter,0,0,0,1
    mau dong ngewe kaya gitu    ,twitter,1,0,0,0
  kampang lo anjing,twitter,1,0,0,0
  uma bak gak ikut meeting?     Katanya gapapa tadi   lah  berarti tadi diajak meeting? Disuruh? Tapi si bloon diam aja kayak patung.  Miskom. Somplak.      ,twitter,0,0,0,1
"    Biaya ambil alih mayoritas saham (51 persen ) PT FI ~US 5 miliar minimum, dari utang kepada perbankan asing. Itu belum lagi sebagai pemegang saham mayoritas harus taro duit untuk bangun smelter pemurnian + pembangkit  listrik, belum lagi biaya   Deep Cave Mini  ",twitter,0,0,0,0
    : Anies: Ombudsman Perwakilan itu TIDAK SAMA dengan Ombudsman Republik Indonesia. Ingat2 itu ya!  Ombudsman RI: Ombudsman Perwaki    ,twitter,0,0,0,0
    Lebay bener duda ini ya?,twitter,0,0,0,1
Presiden   Keluhkan Minimnya Publikasi Asian Games XVIII   Asian Games 2018 ,twitter,0,0,0,0
"  angkat Tradisi dan Budaya, Rakyat Banyuwangi Kunci Kesuksesan BEC 2017  ",twitter,0,0,0,0
Ohh iya yekan dulu pas ada acara di Tempo yang ngewakilin tim sukses Anies-Sandi kan si Indaria J Piliang             . Tukang narkoba,twitter,0,0,0,1
Cowo yang hobi selfie itu ga ada bedanya sama lekong   banci kaleng    ,twitter,0,0,0,1
"  Anda salah menyebut keberserah dirian, Bapak Menteri Agama, itu ekspresi Tuhan Datang MELAYANI bukan minta di-sembah2  ",twitter,0,0,0,1
Sudah tak bisa dipungak iri lagi rezim jokowi adalah rezim anti islam.,twitter,0,0,1,1
"    cebong kampretos bilang yang penting infrastruktur jalan trus, ga apa     yang lain mahal dan naik       ",twitter,0,0,0,1
"  Di Amerika, diketahui sekitar 200.000 orang setiap tahunnya pindah dari agama Kristen ke agama Islam.  ",twitter,0,0,0,0
       namanya juga sandirawa para pecundang. Bubarkan ajah   kalo cuma a urus kasus ecek2 g berani urus BLBI RSSW dan lain lain,twitter,0,0,0,1
"  Giat Bhabinkamtibmas Aiptu Marti  Sembiring menyambangi tomas dan masyarakat  desa Labuhan Labo, memberi pesan kamtibmas, anti berita hoax, isu sara dan ujaran kebencian serta jaga persatuan, kebersamaan situasi aman tka demikian dilaporkan     ",twitter,0,0,0,0
kenapa orang orang sumbu pendek nggak protes ke Prabowo yang menolak adanya pemberian sumbangan terhadap orang-orang Rohingya ya,twitter,0,0,0,0
"  TOLAK PERPPU TOLAK REZIM OTORITER, PERPPU PINTU MASUK LENGSERKAN JOKOWI  ",twitter,0,0,1,1
            jadi anda masih sama. gagal paham mengenai kegagalan merangkul  .  saya dari tadi cuap2 percuma. anda gagal paham.  contoh kelompok yang mana? 212 kemarin presiden aman2 saja tidak disa,twitter,0,0,0,0
"             mampus lo jung, ruby      ",twitter,0,0,0,1
    Tong kemana waktu pak presiden dihina    ,twitter,0,0,0,0
  kalau boleh saya ngomong ingin saya katakan ahmad dhani monyet babi anjing. tapi itu tidak boleh,twitter,0,0,0,1
  Cinta buta itu cinta yang tak mendengar dan melihat fakta yang ada seperti kotoran kucing rasa coklat. Sependapat gak prof?    ,twitter,0,0,0,0
  mampus lu. kalah kan lawan gua    ,twitter,0,0,0,1
  ya anjir salah tag              apaan lu gue jennie zuyle lisa                 ,twitter,0,0,0,1
"  Apes beneeeer... dapet jadwal shift pagi cuma 4 hari. Besok off, lusa shift malam sampai Sabtu depan !! Badan makin cungkring , ampuuuun..     ",twitter,0,0,0,0
"    Koruptor dan teroris pelanggar HAM berat....koruptor membunuh rakyat dengan pelan...membikin rakyat miskin...bodoh dan kehilangan haknya dengan struktur dan sistematis...rakyat masih banyak yang kekurangan gizi dan kelaparan, DPR malah sibuk korupsi...  ",twitter,0,0,0,0
"  Saya setuju siapapun yang dipasangkan dengan jokowi  Dan saya setuju untuk tidak mencoblos pasangan tersebut,",twitter,0,0,0,0
"  tiba-tiba membatalan keputusannya. Sikap saya hari berubah setelah dicegah oleh Tokoh partai Tionghoa Indonesia,  kata Teguh.      ",twitter,0,0,0,0
"  bunga melati dan bunga bangkai  kalau bisa berkata, piye ya?      ",twitter,0,0,0,0
     dibubarkan     diusir ke Yordania,twitter,0,0,0,1
Presiden Minta Sistem Perizinan Berusaha Terintegrasi Segera Diterapkan   atas    ?  ?  ??Presiden Minta Perizinan Berusaha Terintegrasi Segera Diterapkan ??   ,twitter,0,0,0,0
  emang ahok siapa?? Orang penting?? Dia hanya penista agama!!,twitter,0,0,0,1
Ga ngerti gua nikmatnya dimana orang orang yang sengaja ikut desak desakan diangkutan umum demi nyenggol bokong doang.    ,twitter,1,0,0,0
"    Bacot reza, urusin saja anak istrimu itu! Etapi gara gara reply anda saya jadi galau lagi     ",twitter,0,0,0,1
  lah udah gua sipit sipitin mata barangkali  warnanya beda    ,twitter,0,0,0,0
"  Sebelum memasang jepretan atau racun tikus, coba perhatikan, apakah di dalam rumah banyak sisa makanan berserakan atau sampah berceceran? Bila ya, jangan heran kalau tikus-tikus berkeliaran. Tikus masuk ke rumah karena tertarik  bau makanan, bukan mau non  ",twitter,0,0,0,0
"    Tuh kan dungu, kalo kamu make gelang itu dan ada di TKP ikut intimidasi secara langsung kamu terlibat. Gelang itu baru dugaan sebagai bentuk konspirasi.      ",twitter,0,0,0,1
"  Disebut Kampungan Oleh Nagita Slavina, Begini Reaksi Ayu Ting Ting     ",twitter,0,0,0,0
"    Aku pacaran ga pernah sama yang seagama malah sama yang muslim, hindu,  buddha       lucu yaa      ",twitter,0,0,0,0
Tragedi 98 ternyata juga salah bisa atau upaya komunis oleh prabowo,twitter,0,0,0,1
Nah tuh tau sendiri jaman megawati korupsi nya dikit jaman sby banyak   ,twitter,0,0,0,1
Siapa paslon Gubernur dan Wakil Gubernur yang unggul dalam  iNews Debat Kandidat  Jawa Tengah malam ini?  -  atau  - ?,twitter,0,0,0,0
  Bapak Prabowo yang     TERHORMAT     Haruskah anda tampil seperti orang yang cemburu dan kalah ?  ,twitter,0,0,0,1
     kalau jokowi ga bisa  diingatkan... mundur aja jendaral.. bantai doi tahun 2019 lewat pemilihan presiden,twitter,0,0,1,0
    pea kesayangan kecintaan bolot sok pinter padahal  lebih lemot dari gua    ,twitter,0,0,0,1
  Sarap bro    ,twitter,0,0,0,1
"    Terlihat salah satu pendukung mafia koruptor dan penista agama, para gerombolan BANCI TITOT lakukan bidikan ke arah  ",twitter,0,0,0,1
  Makin ngawur aja nih rezim..... Nanti jadi indochina dah nih negara    ,twitter,0,0,0,1
Retweeted UUS RUSDIANA  Ciamis Asaya      Saya dari  Ciamis salah 1 kabupaten di Jawa Barat mndukung Gubernur kami Kang   mnjadi presiden/wakil presiden RI.    Bila ternyata keputusan MS yang PKS sbagai...,twitter,0,0,0,0
"  Perbedaan banget sama Adi.  Kalo Adi mah,      TUH KAK, LIAT! GUE BILANG JUGA APA DIA BRENGSEK!      Yha.     ",twitter,0,0,0,1
    Pantesan parpol si anu berusaha keras menjegal pengesahan UU ini yaa. Tapi takut juga presiden ngeluarin Perpu. Menarik melihat cara presiden kasih ancaman.  langsung  mingkem  dan ketok paluu tok tok tok    ,twitter,0,0,0,0
"                          Ah bacot, dasar sok alim lu. Manusia itu gak ada yang sempurna. Jangan sok alim jadi orang.      ",twitter,0,0,0,1
"      Gembok akun aja udah..gak usah tebar data..berkali kali main data,lo gak bisa jawab data gembok akun..     Sehari 2 kali gembok akun... Payah cebong cupu..      ",twitter,0,0,0,1
"    Nyo,lu sipit ga? kalo iya bikin group ber3      ",twitter,0,0,0,0
  intinya pas kampanye koar2 akan menghentikan tapi sekarang melanjuntukan dengan menerbitkan pergub baru...munafik kamu pantas dibilangi KAMPRETOS    ,twitter,0,0,0,1
"  kadang yang kemarin udah follow, hari ini jadi followers baru. kan ketara ya di unfoll, tapi follow lagi. geblek apa gimana dah tuh manusia      ",twitter,0,0,0,1
11.42 SItuasi lalu lintas Jalan Gatot Subroto di depan Gedung MPR/DPR arah Slipi terpantau ramai lancar.    ,twitter,0,0,0,0
Ini makan siang mi ayam lagi deket kampus sambil bapak yang jual ngelayanin nobar jojo Halah kesalip Halah Halah           ,twitter,0,0,0,0
      Ternyata yang katanya....katanya     hafizh     (gak tau bener apa nggak) bisa jadi CEBONG JUGA.      ,twitter,0,0,0,1
ngentot yu yang real life nya sangean    ,twitter,1,0,0,0
"  jam segini sudah ganti baju gembel rumahan, tandanya sudah tida ingin kemana-mana lagi      ",twitter,0,0,0,0
"      :   Apa yang kamu lakukan itu  tidaklah patut kamu lakukan , karena itu urusan pribadi masing2 , jika ada masalah di sel      ",twitter,0,0,0,0
Betul. Ayo penjarakan koruptor sumber waras,twitter,0,0,0,0
semua sok peduli ROHINGYA,twitter,0,0,0,0
  blur kampret    ,twitter,0,0,0,1
"  Kata cewek     Semua Lelaki itu brengsek     Nah guys kalo lo brengsek berbanggalah, Berarti  lo laki.      ",twitter,0,0,0,1
"    Rupiah anjlok karena ulah kalian2 selama hidup  tidak bisa menerima kebaikan,selalu buat issu negatif , contoh issu PKI pada saat tax amnesti,wasalam    ",twitter,0,0,0,0
  Diam kau kampang saya sedang sakit kepala    ,twitter,1,0,0,0
              berarti gak  sala cebong pintar2.. Na kalo si KAMPREET gimana.. Dari dulu gak  maju2 cuma otak udang di pake gede badan doang.. wajar lah kalo petinggi2 kampret pinda haluan,twitter,0,0,0,1
       PDIP dan mega mau bangkit kan komunis lagi itu,twitter,0,0,0,1
  Ketika sadar bahwa ada cacat dari hasil kerja team dan besok adalah D-Day. It's time to sleep guys      ,twitter,0,0,0,0
babi apaa sialll    ,twitter,0,0,0,1
"  Kalau income negara dari berbagai sektor bagus, artinya negara punya uang, tentu Jokowi tidak akan berhutang untuk membangkit kan ekonomi bangsa.     Kalau sampai terpaksa berhutang, tentu incomenya tidak bagus.     Simple kan?  ???  ",twitter,0,0,0,0
  Siapa bilang di kristen gak ada wudhu?    ,twitter,0,0,0,0
"      Nyetir apaan. Orang mobil di depan aja ga bergerak, idiot.   Windy semakin kesal karena  Yoga yang sangat tidak peka akan kondisi perutnya saat ini. Ia lalu diam dan menatap ke depan.      ",twitter,0,0,0,1
                      Congornya persis congor onta.        ,twitter,0,0,0,1
  LO TUH BABI ANJING. Mampus kalah jatuh miskin deh bekas sisa,twitter,0,0,0,1
Presiden UEFA Beri Dukungan terhadap Pengusiran Gianluigi Buffon oleh Michael Oliver,twitter,0,0,0,0
DPR as a Service    ,twitter,0,0,0,0
"  Wahai Warga Jateng, janganlah kalian lupakan ini.     2018 Ganti Gubernur       SudirmanIda  ???  ",twitter,0,0,1,0
"      Anda saja yang hampir lupa, Saya masih ingat !   Gereja saya yang di Bom !  sudah 2 minggu ini masih takut dan memilih tidak beribadah.      ",twitter,0,0,0,0
"    Tapi coach lu ribet kang, bacot mulu kerjaannya    ",twitter,0,0,0,1
  Setahu saya karena Moestopo itu dulunya kuliah di Rusia dan waktu pulang ada huru-hara PKI sehingga ia menambahkan kata beragama di belakang nama. Ingatkan jika salah.    ,twitter,0,0,0,0
    Salam ustaz...nak tanya...apakah hukum Kalau dalam bab jual beli seharian kita... Pembeli dan penjual tak sebut akad seperti     saya jual     dan     saya beli    ....  ,twitter,0,0,0,0
Mending jokowi yang mundur   ,twitter,0,0,1,0
" Thomas Uber Cup 2018 ada si rexy eek    ,",twitter,0,0,0,1
  Kata-kata     bodoh         dungu     dan     idiot     semua secara teknis mengacu pada seseorang dengan nilai IQ di bawah 70.  Psikologi      ,twitter,0,0,0,0
"    Mengenai beking ini sangat menarik, Apakah itu benar ibu  . dan adakah solusinya untuk memberantasnya ??. Percuma menurut saya , nelayan asing di tenggelamkan, sedangkan  Nelayan kecil kita kalah dan tersingkir  dengan pengusaha  ",twitter,0,0,0,0
  Woey jangan. Maho nih    ,twitter,0,0,0,1
    Gembel aja bisa kalau cuma fatwa  bigitu. (Tabi    )      ,twitter,0,0,0,1
    : ABG SMA Sange telanjang Masturbasi       bokep indo  cum tribute  engas  memek becek  bugil  ahok  bokep barat  Cewek Seksi  pasutri    ,twitter,1,0,0,0
"     Matanya terpejam, menunggu tamparan yang akan ia terima. Namun, bukan tamparan, melainkan sebuah suara asing seorang laki-laki masuk dalam pendengarannya.       Eeeeeh mau ngapain?       Arra membuka  ",twitter,0,0,0,0
    harusnya yang mundur jokowi,twitter,0,0,1,0
    partai sompret ini bakal bubar sendiri. Siapa yang mau pilih?    ,twitter,0,0,0,1
  Sini queen aku coba memek kamu    ,twitter,1,0,0,0
"  PREDIKSI POLAND KAMIS, 29/03/2018 AS5 6 3 2 KOP1 4 7 9 KEPALA8 2 0 5 EKOR6 3 1 4 2D86 23 01 54 83 21 04 3D965   451 CB 8   4 cuma 31 62 45 SHIOAYAM   MONYET TWIN11 33 88 BBFS7 4 1 9 5     ",twitter,0,0,0,0
    jangan salah itu janji jokowi yang di tuntut. Lu aja yang gak paham cebong    ,twitter,0,0,0,1
"     kom3 menkumham : mengenai md3, memang benar hak imunitas itu ada. Pernah ada perdebatan uu pilkada, sudah ketok palu, namun pendekatannya presiden sudah mengeluarkan perpu. Namun md3 ini presiden  tidak mengeluarkan perlu tapi  tidak mau tandatangan. saya  kira",twitter,0,0,0,0
    Beberapa brand itu bukan punya yahudi/israel/US. Kalaupun punya saham biasanya owner tetapi  punya saham terbesar. Kalau istilahnya support   ke pihak tertentu  ya ga tahu sih.    ,twitter,0,0,0,0
"      Ajarannya harusnya sama. Sama2 bersumber dari kitab Weda. Bisa jadi juga beda tafsir. Tapi secara umum 5 dasar kepercayaan sama : percaya brahman, atman, karma, reinkarena si dan moksa.  Kalau ritual, hari raya, cara sembahyang kebanyakan",twitter,0,0,0,0
  Bilangnya ga penting tapi lo baca dan lo bilang seru juga. Halah sendernya kampang    ,twitter,1,0,0,1
"        Apakah suatu negara terus akan ada perang jika didalamnya ada orang orang munafiq, saya iah, komunis yang ingin berkuasa?    ",twitter,0,0,0,0
  Bom aja di peluk..masa kamu kagak         \        ,twitter,0,0,0,0
Cowo brengsek semua ya    ,twitter,0,0,0,1
turunkan Jokowi. Rezim ini sudah mengorbankan Ahok,twitter,0,0,1,1
      dari VER OJEK kalo NEMUIN KELUARGA INI ORANG PESEN OJEK -     LANGSUNG TABRAK AJA. BACOTNYA SEOLAH2 TUKANG OJEK ITU HINA BANGET.    ,twitter,0,0,0,1
    gue kira gue doang yang diginiin. Tahunya ada yang laen juga. bangke  emang mereka ini sinyalnya. Mau ganti telkomsel tapi saya orang miskin.    ,twitter,0,0,0,1
    Kami sejak pertama  rezim ini mengeluarkan kebijakan itu sudah memprotes nya hanya saja penguasa yang pura pura tidak mendengar atau memang tidak paham kami sudah mengkritisi  sejak tiga tahun lalu sampai saat ini berbagai macam cara  ,twitter,0,0,0,0
                   najis gua milih uke juga liat2 dulu kali    ,twitter,0,0,0,1
Memang Jabar terbaik. Mudah2an meningkatkan ekonomi masyarakat  di sekitarnya  Congratulations Geopark Ciletuh  Congrats,twitter,0,0,0,0
Pnh kerja di asing bermanfaat juga diterapkan di sekola yang dominan aras2en.    ,twitter,0,0,0,0
Hari ini   resmi mendapat izin prodi S3 Islam Nusantara. Satu-satunya prodi S3 dengan konseentarasi Islam Nusantara di Indonesia.,twitter,0,0,0,0
        gak kepilih lagi nih kalau nyapres,twitter,0,0,0,0
"      Negara ekonomi besar seperti RRC, US, Jepang aja masih utang kok kita sewot kalau  RI ngutang. kalau  ada yang berani beri utang berarti negara kita dipercaya mampu mengelolanya.  ",twitter,0,0,0,0
"  yang beda paham harus di kuliti/tangkap , itu si cina  ",twitter,0,1,0,0
      berarti beneran Cebong dong yak...             akak... Dasar iq 200 sekolem..!    ,twitter,0,0,0,1
  Ente aja ga suscribe bajingan.    ,twitter,0,0,0,1
"  Berbeda dengan institutionalized religion atau agama yang sudah diarusutamakan, kultus ini semacam nggak punya kontarol tertentu  untuk memastikan mereka baik2 saja. Untuk agama arus utama, islam misalnya, ada MUI yang menjaga supaya mereka nggak jadi sesat.  ",twitter,0,0,0,0
Pak   sehat? Jalan-jalan Pak... Yang aktif gitu lho menebar kebaikan seperti Presiden RI. Jangan manggung di kandang terus. Ngga bosen ketemunya Fadli Zon aja?,twitter,0,0,0,0
"    Bagi Jokowi yang penting membuat pencitraan dulu karena pilpres sudah dekat, perkara harga saham kemahalan dan ada point2 prinsip yang belum disepakati dan lain lain, itu urusan nanti setelah pilpres. Metode kerja rezim Jokowi kan seperti itu.      ",twitter,0,0,0,1
"   ArahBaruIndonesia adalah menjadikan Indonesia menjadikan kekuatan ke-5 dunia di bidang: Ekonomi, Teknologi, dan Militer. Dari ketiga bidang tersebut, minimal Indonesia menempati peringak at ke-5 dunia. Mari dukung   menjadi Presiden RI 2019-2024.  ",twitter,0,0,0,0
Ewean cuman banterin desahan doang? Ngewe aja sama knalpot kendaraan.    ,twitter,1,0,0,0
              nasib cebong baik2 saja karena semua itu mimpi buat orang2 otak berak kaya lu    ,twitter,0,0,0,1
  Dasar cebong.. hih!    ,twitter,0,0,0,1
 freeport 51 Indonesia itu kaya raya. Jangan sampai dimanfaatkan pihak asing kekayaan kita    ,twitter,0,0,0,0
  Celakalah Sukmaku Mati tiada aku mengerti syariah  hidupku sesaat Celakalah Sukmaku Mati auratku yang terurai menampakkan buruknya wajahku Celakalah Sukmaku Mati nyanyian genjer2 yang aku suka mendatangkan Iblis disukmaku Celakalah Sukmaku Mati adzan  tidak bisa  mengusir Iblis disukmaku. Sukmaku Mati    ,twitter,0,0,0,1
  CCD ANJIR NAMA GUE yang DULU KEPANJANGAN KEK RAMBUT LIMBAD    ,twitter,0,0,0,1
"            ooh cuma     gara     beda pendapat langsung di pecat ya, kalau gituu rejim sekarang anti kritik dong , tidak mau ada masukan dari luar parlemen      ",twitter,0,0,0,1
  Emang mereka yang pengen nikah muntah depan congor lu? Pake acara Jijay jijay.  Mampus disalty-in    ,twitter,0,0,0,1
      tolol! Die gaada sangakut pautnya! Ngapain lu bagi pengecut?dasar tolol    ,twitter,0,0,0,1
Ini mah budek si gendut  ,twitter,0,0,0,1
